2024-04-17 18:09:12,830: asyncio: INFO: [ETFTrader] Executing the initialize lifecycle method
2024-04-17 18:09:16,834: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-04-17 18:09:16,834: asyncio: INFO: [ETFTrader] Executing the before_market_opens lifecycle method
2024-04-17 18:09:16,843: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-04-17 18:09:16,843: asyncio: INFO: [ETFTrader] Executing the before_starting_trading lifecycle method
2024-04-17 18:09:16,843: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 18:09:16[0m
2024-04-17 18:09:16,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:18,436: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:25,832: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 18:09:25[0m
2024-04-17 18:09:25,832: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 18:09:25,832: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2024-04-17 18:09:25,832: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2024-04-17 18:09:25,832: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 18:09:25[0m
2024-04-17 18:09:25,832: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:25,832: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:27,903: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 18:09:27[0m
2024-04-17 18:09:27,903: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 18:09:27,903: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2024-04-17 18:09:27,903: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2024-04-17 18:09:27,919: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 18:09:27[0m
2024-04-17 18:09:27,919: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:27,919: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:29,753: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 18:09:29[0m
2024-04-17 18:09:29,753: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 18:09:29,763: root: INFO: Current backtesting datetime 2023-01-05 16:00:00-05:00
2024-04-17 18:09:29,763: root: INFO: Current backtesting datetime 2023-01-06 09:30:00-05:00
2024-04-17 18:09:29,763: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 18:09:29[0m
2024-04-17 18:09:29,763: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:29,769: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:31,634: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 18:09:31[0m
2024-04-17 18:09:31,634: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 18:09:31,634: root: INFO: Current backtesting datetime 2023-01-06 16:00:00-05:00
2024-04-17 18:09:31,634: root: INFO: Current backtesting datetime 2023-01-07 09:30:00-05:00
2024-04-17 18:09:31,634: asyncio: INFO: [ETFTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-17 18:09:31,634: root: INFO: Current backtesting datetime 2023-01-07 09:29:00-05:00
2024-04-17 18:09:31,650: root: INFO: Current backtesting datetime 2023-01-07 09:29:00-05:00
2024-04-17 18:09:31,650: asyncio: INFO: [ETFTrader] Executing the after_market_closes lifecycle method
2024-04-17 18:09:31,651: root: INFO: Current backtesting datetime 2023-01-09 08:30:00-05:00
2024-04-17 18:09:31,651: asyncio: INFO: [ETFTrader] Executing the before_market_opens lifecycle method
2024-04-17 18:09:31,651: root: INFO: Current backtesting datetime 2023-01-09 09:30:00-05:00
2024-04-17 18:09:31,651: asyncio: INFO: [ETFTrader] Executing the before_starting_trading lifecycle method
2024-04-17 18:09:31,651: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 18:09:31[0m
2024-04-17 18:09:31,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:31,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:34,568: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 18:09:34[0m
2024-04-17 18:09:34,568: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 18:09:34,568: root: INFO: Current backtesting datetime 2023-01-09 16:00:00-05:00
2024-04-17 18:09:34,568: root: INFO: Current backtesting datetime 2023-01-10 09:30:00-05:00
2024-04-17 18:09:34,568: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 18:09:34[0m
2024-04-17 18:09:34,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:34,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:37,501: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 18:09:37[0m
2024-04-17 18:09:37,501: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 18:09:37,517: root: INFO: Current backtesting datetime 2023-01-10 16:00:00-05:00
2024-04-17 18:09:37,517: root: INFO: Current backtesting datetime 2023-01-11 09:30:00-05:00
2024-04-17 18:09:37,517: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 18:09:37[0m
2024-04-17 18:09:37,517: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:37,517: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 18:09:39,711: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 18:09:39[0m
2024-04-17 18:09:39,727: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
