2024-04-17 16:06:25,137: asyncio: INFO: [ETFTrader] Executing the initialize lifecycle method
2024-04-17 16:06:28,033: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-04-17 16:06:28,035: asyncio: INFO: [ETFTrader] Executing the before_market_opens lifecycle method
2024-04-17 16:06:28,035: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-04-17 16:06:28,035: asyncio: INFO: [ETFTrader] Executing the before_starting_trading lifecycle method
2024-04-17 16:06:28,035: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 16:06:28[0m
2024-04-17 16:06:28,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 16:06:28,947: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 16:06:33,878: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 16:06:33[0m
2024-04-17 16:06:33,878: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 16:06:33,878: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2024-04-17 16:06:33,878: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2024-04-17 16:06:33,886: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 16:06:33[0m
2024-04-17 16:06:33,886: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 16:06:33,886: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 16:06:35,139: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 16:06:35[0m
2024-04-17 16:06:35,139: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 16:06:35,139: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2024-04-17 16:06:35,139: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2024-04-17 16:06:35,144: asyncio: INFO: [ETFTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-17 16:06:35[0m
2024-04-17 16:06:35,144: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 16:06:35,144: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-17 16:06:36,404: asyncio: INFO: [ETFTrader] [34mTrading iteration ended at 2024-04-17 16:06:36[0m
2024-04-17 16:06:36,411: asyncio: INFO: [ETFTrader] [34mSleeping for 86400 seconds[0m
2024-04-17 16:06:36,411: root: INFO: Current backtesting datetime 2023-01-05 16:00:00-05:00
2024-04-17 16:06:36,411: root: INFO: Current backtesting datetime 2023-01-06 09:30:00-05:00
