time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-04-26 09:30:00-04:00,MLTrader,fcd456e02300446392f5b30bd1843270,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,MLTrader,fcd456e02300446392f5b30bd1843270,GOOG,buy,market,fill,1,gtc,0.0,1,stock,105.2300033569336,223.0,0.0
2023-05-08 08:30:00-04:00,MLTrader,9abbf6055368471cb2721be17d2d793c,GOOG,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-05-08 08:30:00-04:00,MLTrader,953d1f248b0e434c841eca8f1a3469a2,GOOG,sell,limit,fill,1,day,0.0,1,stock,110.49150352478028,223.0,0.0
2023-05-09 09:30:00-04:00,MLTrader,44f4098e411b4b858b313f35121ea5c0,GOOG,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-05-09 09:30:00-04:00,MLTrader,5374b2d363cc4165af458800a3232820,GOOG,sell,limit,fill,1,day,0.0,1,stock,111.42600288391114,441.0,0.0
2023-10-26 09:30:00-04:00,MLTrader,93ccbea19e87495d933e41f74dddb3a4,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,93ccbea19e87495d933e41f74dddb3a4,GOOG,sell,market,fill,1,gtc,0.0,1,stock,124.02999877929688,392.0,0.0
2023-10-27 09:30:00-04:00,MLTrader,1f6f6de5ab59497b8d909e943d6d5879,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-10-27 09:30:00-04:00,MLTrader,1f6f6de5ab59497b8d909e943d6d5879,GOOG,sell,market,fill,1,gtc,0.0,1,stock,124.02999877929688,588.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,773ea7af5c4c480c8e08e630768e6f4a,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,62b4719f54a2467d8af6520d6cc8a782,GOOG,buy,stop,fill,1,day,0.0,1,stock,130.23149871826172,392.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,7526a19507f04f4cb6897b37f0e4de90,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,b6827c74af1c45f6a2cbfdcd4d371550,GOOG,buy,stop,fill,1,day,0.0,1,stock,130.23149871826172,588.0,0.0
2023-11-28 09:30:00-05:00,MLTrader,bb969135a0084c118769d964ac17f9d0,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-28 09:30:00-05:00,MLTrader,bb969135a0084c118769d964ac17f9d0,GOOG,sell,market,fill,1,gtc,0.0,1,stock,137.6300048828125,331.0,0.0
2023-12-04 08:30:00-05:00,MLTrader,f9c9d7b32bd741b18c12107596796366,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-12-04 08:30:00-05:00,MLTrader,21197dbccfa24562990e5107eefcb8c9,GOOG,buy,limit,fill,1,day,0.0,1,stock,130.74850463867188,331.0,0.0
