datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-07 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-09 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-10 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-11 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-12 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-13 09:30:00-05:00,100471.75289154053,149988.4008255005,0.0047175289154053335
2023-01-14 09:30:00-05:00,100471.75289154053,224949.8327255249,0.0
2023-01-17 09:30:00-05:00,98769.03438568115,224949.8327255249,-0.016947235982808673
2023-01-18 09:30:00-05:00,98551.4294052124,224949.8327255249,-0.002203170070682603
2023-01-19 09:30:00-05:00,100659.43355560303,224949.8327255249,0.021389889148367258
2023-01-20 09:30:00-05:00,94457.83687591553,224949.8327255249,-0.06160969181553977
2023-01-21 09:30:00-05:00,94457.83687591553,224949.8327255249,0.0
2023-01-23 09:30:00-05:00,90133.03646087646,224949.8327255249,-0.045785511907501464
2023-01-24 09:30:00-05:00,89561.82857513428,224949.8327255249,-0.006337386469722817
2023-01-25 09:30:00-05:00,92757.83687591553,224949.8327255249,0.03568493801017114
2023-01-26 09:30:00-05:00,90039.47226715088,337410.2291946411,-0.029306037099604554
2023-01-27 09:30:00-05:00,88101.3715133667,337410.2291946411,-0.02152501236384141
2023-01-28 09:30:00-05:00,88101.3715133667,337410.2291946411,0.0
2023-01-30 09:30:00-05:00,88869.05728149414,337410.2291946411,0.008713664213626515
2023-01-31 09:30:00-05:00,91096.60765838623,337410.2291946411,0.025065534000617173
2023-02-01 09:30:00-05:00,86364.6545715332,337410.2291946411,-0.051944339185471367
2023-02-02 09:30:00-05:00,68619.79689025879,337410.2291946411,-0.2054643507729993
2023-02-03 09:30:00-05:00,72414.75547790527,192175.82794952393,0.055304136118555114
2023-02-04 09:30:00-05:00,72414.75547790527,288233.1099319458,0.0
2023-02-06 09:30:00-05:00,74134.89002227783,288233.1099319458,0.02375392325804926
2023-02-07 09:30:00-05:00,72164.56565856934,288233.1099319458,-0.02657755832802078
2023-02-08 09:30:00-05:00,74124.45484161377,288233.1099319458,0.027158608454975086
2023-02-09 09:30:00-05:00,78607.20802307129,288233.1099319458,0.060476035756837465
2023-02-10 09:30:00-05:00,88615.21438598633,288233.1099319458,0.12731664963825806
2023-02-11 09:30:00-05:00,88615.21438598633,288233.1099319458,0.0
2023-02-13 09:30:00-05:00,90137.25547790527,288233.1099319458,0.017175843927762946
2023-02-14 09:30:00-05:00,90867.00229644775,288233.1099319458,0.008095951165512982
2023-02-15 09:30:00-05:00,92167.37861938478,201781.55614776612,0.014310765075033816
2023-02-16 09:30:00-05:00,91241.77508850099,201781.55614776612,-0.01004263704521935
2023-02-17 09:30:00-05:00,91785.5665008545,201781.55614776612,0.0059598951448067705
2023-02-18 09:30:00-05:00,91785.5665008545,201781.55614776612,0.0
2023-02-21 09:30:00-05:00,93902.87861938478,201781.55614776612,0.02306802909486394
2023-02-22 09:30:00-05:00,95413.92033691407,201781.55614776612,0.01609153776482164
2023-02-23 09:30:00-05:00,95187.14932556154,201781.55614776612,-0.0023767078278703613
2023-02-24 09:30:00-05:00,98079.64932556154,201781.55614776612,0.03038750525143885
