datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-07 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-09 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-10 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-11 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-12 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-13 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-14 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-17 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-18 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-19 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-20 09:30:00-05:00,99905.27734375,149838.078125,-0.0009472265625000142
2023-01-21 09:30:00-05:00,99905.27734375,149838.078125,0.0
2023-01-23 09:30:00-05:00,99057.91796875,149838.078125,-0.008481627773119893
2023-01-24 09:30:00-05:00,98781.4375,149838.078125,-0.0027910991308864874
2023-01-25 09:30:00-05:00,99156.4765625,149838.078125,0.003796655242033653
2023-01-26 09:30:00-05:00,98237.4375,149838.078125,-0.00926857321236818
2023-01-27 09:30:00-05:00,98169.59765625,149838.078125,-0.0006905701683230792
2023-01-28 09:30:00-05:00,98169.59765625,149838.078125,0.0
2023-01-30 09:30:00-05:00,98279.6796875,149838.078125,0.0011213454458218752
2023-01-31 09:30:00-05:00,98493.4375,149838.078125,0.00217499500588203
2023-02-01 09:30:00-05:00,97971.19921875,149838.078125,-0.005302264744795782
2023-02-02 09:30:00-05:00,96736.0,149838.078125,-0.012607778904411004
2023-02-03 09:30:00-05:00,97154.55859375,149838.078125,0.004326813117660366
2023-02-04 09:30:00-05:00,97154.55859375,149838.078125,0.0
2023-02-06 09:30:00-05:00,97384.95703125,149838.078125,0.0023714629641147233
2023-02-07 09:30:00-05:00,97502.71875,149838.078125,0.0012092393151872383
2023-02-08 09:30:00-05:00,96957.4375,149838.078125,-0.005592472261190196
2023-02-09 09:30:00-05:00,96793.59765625,149838.078125,-0.0016898120244772663
2023-02-10 09:30:00-05:00,97888.0,149838.078125,0.011306557150986718
2023-02-11 09:30:00-05:00,97888.0,149838.078125,0.0
2023-02-13 09:30:00-05:00,97521.91796875,149838.078125,-0.0037398049939727507
2023-02-14 09:30:00-05:00,96738.20138549805,224633.83834838867,-0.008036312242167831
2023-02-15 09:30:00-05:00,97014.98645019531,224633.83834838867,0.002861176461140591
2023-02-16 09:30:00-05:00,97500.14569091797,224633.83834838867,0.005000869025237886
2023-02-17 09:30:00-05:00,98349.17910766602,224633.83834838867,0.00870802203146992
2023-02-18 09:30:00-05:00,98349.17910766602,-14129.440216064453,0.0
2023-02-21 09:30:00-05:00,97518.17910766602,-14129.440216064453,-0.008449485878171625
2023-02-22 09:30:00-05:00,96537.59674072266,-14129.440216064453,-0.0100553801959401
2023-02-23 09:30:00-05:00,97102.67910766602,-14129.440216064453,0.005853495280818244
2023-02-24 09:30:00-05:00,95401.90350341797,-14129.440216064453,-0.017515228414679007
2023-02-25 09:30:00-05:00,95401.90350341797,-14129.440216064453,0.0
2023-02-27 09:30:00-05:00,96634.54843139648,-14129.440216064453,0.012920548570966028
2023-02-28 09:30:00-05:00,95903.27282714844,-14129.440216064453,-0.007567434381578364
