2024-04-18 10:28:49,146: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-04-18 10:28:50,933: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-04-18 10:28:50,933: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-18 10:28:50,933: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-04-18 10:28:50,933: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-18 10:28:50,933: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-18 10:28:50[0m
2024-04-18 10:28:50,933: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:28:52,014: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:02,389: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-18 10:29:02[0m
2024-04-18 10:29:02,389: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-18 10:29:02,389: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2024-04-18 10:29:02,389: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2024-04-18 10:29:02,389: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-18 10:29:02[0m
2024-04-18 10:29:02,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:02,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:03,961: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-18 10:29:03[0m
2024-04-18 10:29:03,961: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-18 10:29:03,961: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2024-04-18 10:29:03,961: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2024-04-18 10:29:03,961: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-18 10:29:03[0m
2024-04-18 10:29:03,961: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:03,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:05,870: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-18 10:29:05[0m
2024-04-18 10:29:05,870: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-18 10:29:05,870: root: INFO: Current backtesting datetime 2023-01-05 16:00:00-05:00
2024-04-18 10:29:05,870: root: INFO: Current backtesting datetime 2023-01-06 09:30:00-05:00
2024-04-18 10:29:05,870: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-18 10:29:05[0m
2024-04-18 10:29:05,870: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:05,870: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:07,844: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-18 10:29:07[0m
2024-04-18 10:29:07,844: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-18 10:29:07,844: root: INFO: Current backtesting datetime 2023-01-06 16:00:00-05:00
2024-04-18 10:29:07,844: root: INFO: Current backtesting datetime 2023-01-07 09:30:00-05:00
2024-04-18 10:29:07,844: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-18 10:29:07,844: root: INFO: Current backtesting datetime 2023-01-07 09:29:00-05:00
2024-04-18 10:29:07,860: root: INFO: Current backtesting datetime 2023-01-07 09:29:00-05:00
2024-04-18 10:29:07,860: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-04-18 10:29:07,860: root: INFO: Current backtesting datetime 2023-01-09 08:30:00-05:00
2024-04-18 10:29:07,860: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-18 10:29:07,860: root: INFO: Current backtesting datetime 2023-01-09 09:30:00-05:00
2024-04-18 10:29:07,860: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-18 10:29:07,860: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-18 10:29:07[0m
2024-04-18 10:29:07,860: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:07,860: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:09,506: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-18 10:29:09[0m
2024-04-18 10:29:09,506: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-18 10:29:09,506: root: INFO: Current backtesting datetime 2023-01-09 16:00:00-05:00
2024-04-18 10:29:09,506: root: INFO: Current backtesting datetime 2023-01-10 09:30:00-05:00
2024-04-18 10:29:09,506: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-18 10:29:09[0m
2024-04-18 10:29:09,506: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-18 10:29:09,506: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
