datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-04 09:30:00-05:00,99605.87989807129,130003.22061157227,-0.003941201019287077
2023-01-05 09:30:00-05:00,101849.10176086426,169046.51152801514,0.022520978330681896
2023-01-06 09:30:00-05:00,102799.79053497314,219774.8313522339,0.009334287270800434
2023-01-07 09:30:00-05:00,102799.79053497314,285731.6318130493,0.0
2023-01-09 09:30:00-05:00,98957.3024520874,285731.6318130493,-0.037378364906089034
2023-01-10 09:30:00-05:00,106518.42279052734,371448.0265197754,0.07640790675454046
2023-01-11 09:30:00-05:00,92022.83868408203,482883.2280883789,-0.1360852303920369
2023-01-12 09:30:00-05:00,78102.15508270264,627789.7641601562,-0.15127422496897358
2023-01-13 09:30:00-05:00,85066.83224487305,816100.9672698975,0.0891739434692358
2023-01-14 09:30:00-05:00,85066.83224487305,1060938.3669433594,0.0
2023-01-17 09:30:00-05:00,71718.0199584961,1060938.3669433594,-0.15692146908622517
2023-01-18 09:30:00-05:00,69463.24835205078,1379173.7627563477,-0.03143940125159861
2023-01-19 09:30:00-05:00,98206.50494384766,1792942.6536254883,0.41379085017909745
2023-01-20 09:30:00-05:00,-13194.235412597656,2330864.190032959,-1.1343519497017212
2023-01-21 09:30:00-05:00,-13194.235412597656,3030147.767791748,0.0
2023-01-23 09:30:00-05:00,-117071.78240890522,2767809.3976600645,7.87294934097711
2023-01-24 09:30:00-05:00,-132812.75971908588,3598122.2546546934,0.13445577564712385
2023-01-25 09:30:00-05:00,-19258.114791107364,4677542.937744903,-0.8549980074818077
2023-01-26 09:30:00-05:00,-87036.86970443744,6080819.293686676,3.5194906484111117
2023-01-27 09:30:00-05:00,-149653.61714096088,7905092.631027984,0.7194278430412235
2023-01-28 09:30:00-05:00,-149653.61714095995,10276646.854096223,-6.217248937900877e-15
2023-01-30 09:30:00-05:00,-117548.37001724169,10276646.854096223,-0.21453037846374323
2023-01-31 09:30:00-05:00,3241.1465461738408,13359663.329850007,-1.027572875282732
2023-02-01 09:30:00-05:00,-330345.56610031053,17367519.654846955,-102.92244052965826
2023-02-02 09:30:00-05:00,-1949576.1670219414,22577737.663254548,4.9016265604423035
2023-02-03 09:30:00-05:00,-1060147.1586112976,27021184.830928802,-0.4562165990002245
2023-02-04 09:30:00-05:00,-1060147.1586112976,35127570.64822769,0.0
2023-02-06 09:30:00-05:00,-771720.6082420349,35127570.64822769,-0.2720627490499309
2023-02-07 09:30:00-05:00,-1199080.6552314758,45665823.89267349,0.5537756053488827
2023-02-08 09:30:00-05:00,-649717.607257843,59365605.899578094,-0.4581535408621711
2023-02-09 09:30:00-05:00,979691.1491508484,77175338.40299606,-2.507872248199754
2023-02-10 09:30:00-05:00,5699263.359976202,94231858.4445633,4.8174082361732715
2023-02-11 09:30:00-05:00,5699263.359976202,122501390.57378998,0.0
2023-02-13 09:30:00-05:00,6589853.037603766,122501390.57378998,0.15626399788468137
2023-02-14 09:30:00-05:00,7152230.235823065,159251829.46009675,0.08533986949484285
2023-02-15 09:30:00-05:00,7301866.86756286,187401844.88660583,0.020921674331779272
2023-02-16 09:30:00-05:00,5306330.455224603,243622359.67892608,-0.2732912621569483
2023-02-17 09:30:00-05:00,6838250.553979516,316709027.2792908,0.2886967013610293
2023-02-18 09:30:00-05:00,6838250.553979516,411721699.76429904,0.0
2023-02-21 09:30:00-05:00,14858402.93925935,386208512.59122163,1.172836871356302
2023-02-22 09:30:00-05:00,21682723.12953645,502071051.416684,0.45929028968824515
2023-02-23 09:30:00-05:00,20337438.89453578,652692404.292752,-0.062044062775865494
2023-02-24 09:30:00-05:00,42612984.18030083,827662859.6735793,1.095297465982799
2023-02-25 09:30:00-05:00,42652148.08098292,1064651738.4032791,0.0009190602684943094
2023-02-27 09:30:00-05:00,37407041.64021754,1064651738.4032791,-0.12297402772790211
2023-02-28 09:30:00-05:00,45628220.314976454,1384047261.8800247,0.2197762323423098
2023-03-01 09:30:00-05:00,33485519.843403578,1799261437.8055007,-0.26612259666825755
2023-03-02 09:30:00-05:00,41157140.58237171,2339039912.9301653,0.2291026322674632
2023-03-03 09:30:00-05:00,-54979345.01464367,3040751895.1163683,-2.335839765267664
2023-03-04 09:30:00-05:00,-54979345.01464367,3952977477.0836,0.0
2023-03-06 09:30:00-05:00,-124991219.17404461,3952977477.0836,1.2734213938116827
2023-03-07 09:30:00-05:00,-184123063.20047283,5138870752.194348,0.4730879850374914
2023-03-08 09:30:00-05:00,-111102514.04506207,6680531967.890759,-0.3965855655785291
2023-03-09 09:30:00-05:00,-119021951.07960129,8684691560.875988,0.07128044853536952
2023-03-10 09:30:00-05:00,121258786.79291916,11290099044.29292,-2.0187934720698864
2023-03-11 09:30:00-05:00,121258786.79291916,14677128716.79292,0.0
2023-03-13 09:30:00-04:00,31563203.89561081,14677128716.79292,-0.7397037795742327
2023-03-14 09:30:00-04:00,-64632285.75658035,19080267331.045063,-3.047709921031437
2023-03-15 09:30:00-04:00,-870201856.7747688,24804347505.72978,12.46388800254015
2023-03-16 09:30:00-04:00,-2334472171.4726906,32245651775.834133,1.6826789132867979
2023-03-17 09:30:00-04:00,-2370058800.6576843,40349338526.78296,0.015243972329104238
2023-03-18 09:30:00-04:00,-2370058800.6576843,52454140124.264496,0.0
2023-03-20 09:30:00-04:00,-3020380427.0384674,51067696554.54943,0.27439050296993517
2023-03-21 09:30:00-04:00,-5171098381.193237,66388005505.67673,0.71206856424493
2023-03-22 09:30:00-04:00,-5904486502.486557,76163412298.96283,0.14182443791063393
2023-03-23 09:30:00-04:00,-5755863416.679718,99012435996.54071,-0.02517121272853262
2023-03-24 09:30:00-04:00,-5755863416.679733,128716166817.06598,2.6645352591003757e-15
2023-03-25 09:30:00-04:00,-5755863416.679718,167331016894.32285,-2.6645352591003757e-15
2023-03-27 09:30:00-04:00,-1270732984.6771545,167331016894.32285,-0.7792280857473544
2023-03-28 09:30:00-04:00,-675936593.4349365,217530321976.32285,-0.46807346501148184
2023-03-29 09:30:00-04:00,2856338564.6417847,282789418544.4884,-5.225749267585298
2023-03-30 09:30:00-04:00,1885452842.8588867,367626244106.61786,-0.3399056868822753
2023-03-31 09:30:00-04:00,1885452842.8588867,477914117377.6481,0.0
2023-04-01 09:30:00-04:00,1885452842.8590088,621288352619.8164,6.483702463810914e-14
2023-04-03 09:30:00-04:00,-17175892084.013428,621288352619.8164,-10.109690623695867
2023-04-04 09:30:00-04:00,-27246612073.742676,807674858407.5698,0.5863287880751553
2023-04-05 09:30:00-04:00,-23693700842.168213,1049977315926.1658,-0.13039827564463957
2023-04-06 09:30:00-04:00,-23985888593.402588,1351451916076.0217,0.012331874753578553
2023-04-07 09:30:00-04:00,-23985888593.402344,1756887490895.8367,-1.021405182655144e-14
2023-04-10 09:30:00-04:00,-43348724641.520996,1756887490895.8367,0.8072594839552734
2023-04-11 09:30:00-04:00,-53579130713.398926,2283953738182.662,0.23600246965694738
2023-04-12 09:30:00-04:00,-27683833645.3916,2969139859603.8535,-0.4833093916085409
2023-04-13 09:30:00-04:00,-72230041831.3086,3859881817476.5254,1.6091054713201687
2023-04-14 09:30:00-04:00,-72230041831.3086,5017846362763.546,0.0
2023-04-15 09:30:00-04:00,-72230041831.3086,6523200271539.752,0.0
2023-04-17 09:30:00-04:00,-29971123499.248047,6523200271539.752,-0.5850601392527941
2023-04-18 09:30:00-04:00,191531187969.64062,8480160353031.752,-7.390524131484294
2023-04-19 09:30:00-04:00,146314367183.31055,11024208458902.268,-0.23608072014620063
2023-04-20 09:30:00-04:00,-48874850743.56836,14331470996564.742,-1.3340399967853827
2023-04-21 09:30:00-04:00,-48874850743.57031,18630912295574.69,3.9968028886505635e-14
2023-04-22 09:30:00-04:00,-48874850743.57031,24220185984213.363,0.0
2023-04-24 09:30:00-04:00,-167830603014.48047,24220185984213.363,2.433884717009786
2023-04-25 09:30:00-04:00,143930699039.26172,31486241779529.066,-1.8575950777394474
2023-04-26 09:30:00-04:00,271439835078.28125,40932114313365.06,0.8859064597764326
2023-04-27 09:30:00-04:00,-1021504886468.5781,53211748607376.305,-4.763282887988727
2023-04-28 09:30:00-04:00,-1021504886468.5859,69175273189633.16,7.549516567451064e-15
2023-04-29 09:30:00-04:00,-1021504886468.5781,89927855146523.95,-7.66053886991358e-15
2023-05-01 09:30:00-04:00,-903389352766.5781,89927855146523.95,-0.11562894633850906
2023-05-02 09:30:00-04:00,672368657198.4375,116906211690522.45,-1.7442733912452555
2023-05-03 09:30:00-04:00,757832533016.5938,151978075197645.62,0.1271086552045111
2023-05-04 09:30:00-04:00,2315144645874.4688,197571497756955.4,2.0549554750030445
2023-05-05 09:30:00-04:00,2315144645874.4688,256842947084028.7,0.0
2023-05-06 09:30:00-04:00,2315144645874.5,333895831209287.2,1.354472090042691e-14
2023-05-08 09:30:00-04:00,-8578043989493.375,333893940935083.3,-4.705187062406283
2023-05-09 09:30:00-04:00,-7642161029052.125,434062123215650.1,-0.10910214048651945
2023-05-10 09:30:00-04:00,-46156346440298.75,564272194359763.1,5.039698229968288
2023-05-11 09:30:00-04:00,-53828434400484.75,733046867305502.2,0.16621956787913272
2023-05-12 09:30:00-04:00,-53828434400484.75,952960927497107.2,0.0
2023-05-13 09:30:00-04:00,-53828434400484.75,1238849205746252.2,0.0
2023-05-15 09:30:00-04:00,-58181840318778.0,1060930658053483.5,0.08087558121984029
2023-05-16 09:30:00-04:00,-99397794372843.75,1379209855469532.5,0.7083989407733366
2023-05-17 09:30:00-04:00,-121576429551311.5,1676760973827754.0,0.22313005352286908
2023-05-18 09:30:00-04:00,-171294628102448.0,2132676427994433.5,0.4089460328340442
2023-05-19 09:30:00-04:00,-172879383406029.5,2465232657201081.0,0.009251634573348655
2023-05-20 09:30:00-04:00,-172879383406029.5,3204802454361412.0,0.0
2023-05-22 09:30:00-04:00,-192732194523661.0,3204802454361412.0,0.11483619808502343
2023-05-23 09:30:00-04:00,-86313494492435.5,4166243190669849.0,-0.5521583993491076
2023-05-24 09:30:00-04:00,-236650721250170.0,5416116147870788.0,1.741758083620517
2023-05-25 09:30:00-04:00,-170099889907302.0,7040950992232012.0,-0.2812196429881796
2023-05-26 09:30:00-04:00,-170099889907302.0,9153236289901626.0,0.0
2023-05-27 09:30:00-04:00,-170099889907302.0,1.1899207176872088e+16,0.0
2023-05-30 09:30:00-04:00,-134591379921670.0,1.1899207176872088e+16,-0.2087509286748086
2023-05-31 09:30:00-04:00,-109363695195142.0,1.5468969329933694e+16,-0.1874390822147013
2023-06-01 09:30:00-04:00,-271442969635408.0,2.0109660128913788e+16,1.4820208310542315
2023-06-02 09:30:00-04:00,-271442969635408.0,2.6142558167587892e+16,0.0
2023-06-03 09:30:00-04:00,-271442969635408.0,3.398532561786424e+16,0.0
2023-06-05 09:30:00-04:00,-852066343951756.0,3.398532561786424e+16,2.139025280692366
2023-06-06 09:30:00-04:00,-1198883853590840.0,4.418092330322356e+16,0.4070311098436259
2023-06-07 09:30:00-04:00,1094543241376800.0,5.7435200294190664e+16,-1.9129685399452798
2023-06-08 09:30:00-04:00,1109548280354096.0,7.466576038244786e+16,0.013708950373145123
2023-06-09 09:30:00-04:00,1109548280354112.0,9.706548849718224e+16,1.4432899320127035e-14
2023-06-10 09:30:00-04:00,1109548280354112.0,1.261851350463369e+17,0.0
2023-06-12 09:30:00-04:00,-2043879159399504.0,1.261851350463369e+17,-2.842082219934765
2023-06-13 09:30:00-04:00,401454458388992.0,1.6404067556023792e+17,-1.1964179029580888
2023-06-14 09:30:00-04:00,263919084423104.0,2.1325287822830925e+17,-0.34259271778374967
2023-06-15 09:30:00-04:00,-6040897936570176.0,2.77228741696802e+17,-23.889204658218887
2023-06-16 09:30:00-04:00,-6040897936570176.0,3.603973642058426e+17,0.0
2023-06-17 09:30:00-04:00,-6040897936570176.0,4.685165734675954e+17,0.0
2023-06-20 09:30:00-04:00,6937317849857920.0,4.685165734675954e+17,-2.148391832257425
2023-06-21 09:30:00-04:00,1.9518920405725696e+16,6.09071545507874e+17,1.8136119503484265
2023-06-22 09:30:00-04:00,1.0686365383172224e+16,7.917930091602363e+17,-0.4525124770713509
2023-06-23 09:30:00-04:00,1.0686365383172224e+16,1.0293309119083072e+18,0.0
2023-06-24 09:30:00-04:00,1.0686365383172096e+16,1.3381301854807992e+18,-1.199040866595169e-14
2023-06-26 09:30:00-04:00,5.637032211162752e+16,1.3381301854807992e+18,4.274976111185035
2023-06-27 09:30:00-04:00,5.465623097446963e+16,1.739569241125039e+18,-0.03040768746652811
2023-06-28 09:30:00-04:00,1.4808456880974848e+16,2.2614400134625508e+18,-0.7290618724168523
2023-06-29 09:30:00-04:00,-9792430244743680.0,2.939872017501316e+18,-1.6612728337227693
2023-06-30 09:30:00-04:00,-9792430244744192.0,3.8218336227517107e+18,5.218048215738236e-14
2023-07-01 09:30:00-04:00,-9792430244744192.0,4.968383709577224e+18,0.0
2023-07-03 09:30:00-04:00,2.2271742844537856e+16,4.968383709577224e+18,-3.274383609369245
2023-07-04 09:30:00-04:00,3.618079200561766e+16,6.458898822450391e+18,0.6245155243650364
2023-07-05 09:30:00-04:00,5153070085267456.0,6.458898822450391e+18,-0.8575744255552129
2023-07-06 09:30:00-04:00,-1.2236302099652608e+16,8.396568469185508e+18,-3.3745654332620076
2023-07-07 09:30:00-04:00,-1.2236302099652608e+16,1.091553900994116e+19,0.0
2023-07-08 09:30:00-04:00,-1.2236302099652608e+16,1.4190200712923509e+19,0.0
2023-07-10 09:30:00-04:00,4.729653370767135e+17,1.4190200712923509e+19,-39.65263649302521
2023-07-11 09:30:00-04:00,8.195192136445952e+16,1.844726092680056e+19,-0.8267274260076121
2023-07-12 09:30:00-04:00,-3.667890601168937e+17,2.3981439204840727e+19,-5.475661509944303
2023-07-13 09:30:00-04:00,-1.2984826024004977e+18,3.1175870966292943e+19,2.540134490343519
2023-07-14 09:30:00-04:00,-1.2984826024004977e+18,4.052863225618083e+19,0.0
2023-07-15 09:30:00-04:00,-1.2984826024004977e+18,5.268722193303508e+19,0.0
2023-07-17 09:30:00-04:00,-1.2014099466709074e+18,5.268722193303508e+19,-0.07475853396120413
2023-07-18 09:30:00-04:00,-1.1372431557735629e+18,6.84933885129456e+19,-0.05340957187440465
2023-07-19 09:30:00-04:00,7.922129213627597e+17,8.904140506682928e+19,-1.6966082120088817
2023-07-20 09:30:00-04:00,1.9689408434878382e+18,1.1575382658687807e+20,1.4853682518847062
2023-07-21 09:30:00-04:00,1.9689408434878546e+18,1.504799745629415e+20,8.215650382226158e-15
2023-07-22 09:30:00-04:00,1.9689408434878546e+18,1.9562396693182395e+20,0.0
2023-07-24 09:30:00-04:00,3.507518129103831e+17,1.9562396693182395e+20,-0.8218576174746579
2023-07-25 09:30:00-04:00,-1.7318965426525897e+19,2.5431115701137113e+20,-50.37669539843799
2023-07-26 09:30:00-04:00,-2.1162250507963924e+19,3.306045041147825e+20,0.22191193219611227
2023-07-27 09:30:00-04:00,-1.8322437852719153e+19,4.2978566067531016e+20,-0.13419237496390435
2023-07-28 09:30:00-04:00,-1.8322437852719153e+19,5.587213588779032e+20,0.0
2023-07-29 09:30:00-04:00,-1.8322437852719088e+19,7.263377665412741e+20,-3.552713678800501e-15
2023-07-31 09:30:00-04:00,-1.766854754770446e+19,7.263377665412741e+20,-0.03568795322275253
2023-08-01 09:30:00-04:00,-1.0207344662923575e+19,9.442390965036564e+20,-0.42228727996095305
2023-08-02 09:30:00-04:00,3.805650348448416e+18,1.2275108254547533e+21,-1.3728345102592436
2023-08-03 09:30:00-04:00,-1.1448119412651983e+19,1.5957640730911792e+21,-4.008190023899449
2023-08-04 09:30:00-04:00,-1.1448119412651983e+19,2.074493295018533e+21,0.0
2023-08-05 09:30:00-04:00,-1.1448119412651983e+19,2.696841283524093e+21,0.0
2023-08-07 09:30:00-04:00,-4.0286168015212904e+19,2.696841283524093e+21,2.5190205974520423
2023-08-08 09:30:00-04:00,-7.304614320858569e+19,3.5058936685813207e+21,0.8131817149003084
2023-08-09 09:30:00-04:00,-6.533934712246449e+19,4.5576617691557166e+21,-0.10550585900359155
2023-08-10 09:30:00-04:00,6.030421917330257e+19,5.924960299902431e+21,-1.9229388083764496
2023-08-11 09:30:00-04:00,6.030421917330257e+19,7.70244838987316e+21,0.0
2023-08-12 09:30:00-04:00,6.030421917330257e+19,1.001318290683511e+22,0.0
2023-08-14 09:30:00-04:00,-1.2365175619418115e+20,1.001318290683511e+22,-3.050466084948884
2023-08-15 09:30:00-04:00,1.0702833035346392e+20,1.3017137778885642e+22,-1.8655625576832728
2023-08-16 09:30:00-04:00,-4.515153359528578e+19,1.6922279112551334e+22,-1.4218652523698319
