Fichier,Moyenne_Sentiment,Label_Moyen,Moyenne_Score_Confiance
datas/articles_whithout_filter/articles_Airbus_2010-01.csv,-0.07407407407407407,Negative+,0.9516639091350414
datas/articles_whithout_filter/articles_Airbus_2010-02.csv,-0.06896551724137931,Negative+,0.9512399805003199
datas/articles_whithout_filter/articles_Airbus_2010-03.csv,0.12,Positif-,0.9666382002830506
datas/articles_whithout_filter/articles_Airbus_2010-04.csv,-0.18181818181818182,Negative+,0.9535949338566173
datas/articles_whithout_filter/articles_Airbus_2010-05.csv,-0.05714285714285714,Negative+,0.9797061647687639
datas/articles_whithout_filter/articles_Airbus_2010-06.csv,0.058823529411764705,Positif-,0.9837551362374249
datas/articles_whithout_filter/articles_Airbus_2010-07.csv,0.07894736842105263,Positif-,0.9077202999278119
datas/articles_whithout_filter/articles_Airbus_2010-08.csv,0.0,Neutre,0.9688682054218493
datas/articles_whithout_filter/articles_Airbus_2010-09.csv,0.0,Neutre,0.9926462330316242
datas/articles_whithout_filter/articles_Airbus_2010-10.csv,0.21052631578947367,Positif-,0.9683200403263694
datas/articles_whithout_filter/articles_Airbus_2010-11.csv,-0.3148148148148148,Negative+,0.9063959298310457
datas/articles_whithout_filter/articles_Airbus_2010-12.csv,0.13043478260869565,Positif-,0.9519077047057773
datas/articles_whithout_filter/articles_Airbus_2011-01.csv,0.2413793103448276,Positif-,0.9481064759451767
datas/articles_whithout_filter/articles_Airbus_2011-02.csv,0.037037037037037035,Positif-,0.9858650454768428
datas/articles_whithout_filter/articles_Airbus_2011-03.csv,0.18518518518518517,Positif-,0.9731730862900063
datas/articles_whithout_filter/articles_Airbus_2011-04.csv,0.07894736842105263,Positif-,0.9720202966740257
datas/articles_whithout_filter/articles_Airbus_2011-05.csv,0.043478260869565216,Positif-,0.9689131832641104
datas/articles_whithout_filter/articles_Airbus_2011-06.csv,0.07692307692307693,Positif-,0.9366578407339997
datas/articles_whithout_filter/articles_Airbus_2011-07.csv,0.16279069767441862,Positif-,0.9859862036483232
datas/articles_whithout_filter/articles_Airbus_2011-08.csv,0.1111111111111111,Positif-,0.9874752693706088
datas/articles_whithout_filter/articles_Airbus_2011-09.csv,0.05,Positif-,0.973845797777176
datas/articles_whithout_filter/articles_Airbus_2011-10.csv,0.16129032258064516,Positif-,0.9432679568567583
datas/articles_whithout_filter/articles_Airbus_2011-11.csv,0.25,Positif-,0.9728535283356905
datas/articles_whithout_filter/articles_Airbus_2011-12.csv,-0.08333333333333333,Negative+,0.9365609561403593
datas/articles_whithout_filter/articles_Airbus_2012-01.csv,0.0625,Positif-,0.9546202880640825
datas/articles_whithout_filter/articles_Airbus_2012-02.csv,-0.02631578947368421,Negative+,0.9426795573611009
datas/articles_whithout_filter/articles_Airbus_2012-03.csv,0.03333333333333333,Positif-,0.9523399253686269
datas/articles_whithout_filter/articles_Airbus_2012-04.csv,0.027777777777777776,Positif-,0.9319327970345815
datas/articles_whithout_filter/articles_Airbus_2012-05.csv,0.0,Neutre,0.9593978837916726
datas/articles_whithout_filter/articles_Airbus_2012-06.csv,0.0,Neutre,0.9686930196625846
datas/articles_whithout_filter/articles_Airbus_2012-07.csv,0.08571428571428572,Positif-,0.9484990860734667
datas/articles_whithout_filter/articles_Airbus_2012-08.csv,0.0625,Positif-,0.9813120383769274
datas/articles_whithout_filter/articles_Airbus_2012-09.csv,0.2558139534883721,Positif-,0.9459591064342233
datas/articles_whithout_filter/articles_Airbus_2012-10.csv,0.08571428571428572,Positif-,0.9673843741416931
datas/articles_whithout_filter/articles_Airbus_2012-11.csv,0.2,Positif-,0.9512179896235466
datas/articles_whithout_filter/articles_Airbus_2012-12.csv,0.25,Positif-,0.9536345579794475
datas/articles_whithout_filter/articles_Airbus_2013-01.csv,0.18518518518518517,Positif-,0.9672841429710388
datas/articles_whithout_filter/articles_Airbus_2013-02.csv,0.08,Positif-,0.9445062363147736
datas/articles_whithout_filter/articles_Airbus_2013-03.csv,0.2909090909090909,Positif-,0.9644663409753279
datas/articles_whithout_filter/articles_Airbus_2013-04.csv,0.2,Positif-,0.9695692607334682
datas/articles_whithout_filter/articles_Airbus_2013-05.csv,0.08928571428571429,Positif-,0.9640284542526517
datas/articles_whithout_filter/articles_Airbus_2013-06.csv,0.20430107526881722,Positif-,0.9608333117218428
datas/articles_whithout_filter/articles_Airbus_2013-07.csv,0.3442622950819672,Positif,0.9792163616321126
datas/articles_whithout_filter/articles_Airbus_2013-08.csv,0.05128205128205128,Positif-,0.9754775090095325
datas/articles_whithout_filter/articles_Airbus_2013-09.csv,0.09433962264150944,Positif-,0.9571869272106098
datas/articles_whithout_filter/articles_Airbus_2013-10.csv,0.0410958904109589,Positif-,0.9548244174212626
datas/articles_whithout_filter/articles_Airbus_2013-11.csv,0.0958904109589041,Positif-,0.9599906124480783
