Fichier,Moyenne_Sentiment,Label_Moyen,Moyenne_Score_Confiance
datas/articles/thales/articles_THALES_2010-01.csv,0.0,Neutre,0.9997050911188126
datas/articles/thales/articles_THALES_2010-02.csv,0.4,Positif,0.9877216935157775
datas/articles/thales/articles_THALES_2010-03.csv,0.0,Neutre,0.992804209391276
datas/articles/thales/articles_THALES_2010-04.csv,0.0,Neutre,0.9898146152496338
datas/articles/thales/articles_THALES_2010-05.csv,0.0,Neutre,0.908851757645607
datas/articles/thales/articles_THALES_2010-06.csv,0.3333333333333333,Positif,0.9758047461509705
datas/articles/thales/articles_THALES_2010-07.csv,0.2,Positif-,0.9880765318870545
datas/articles/thales/articles_THALES_2010-08.csv,0.16666666666666666,Positif-,0.9984969894091288
datas/articles/thales/articles_THALES_2010-09.csv,0.14285714285714285,Positif-,0.9443407569612775
datas/articles/thales/articles_THALES_2010-10.csv,0.0,Neutre,0.9964824716250101
datas/articles/thales/articles_THALES_2010-11.csv,0.0,Neutre,0.99935382604599
datas/articles/thales/articles_THALES_2010-12.csv,0.0,Neutre,0.9994504451751709
datas/articles/thales/articles_THALES_2011-02.csv,0.0,Neutre,0.8568618148565292
datas/articles/thales/articles_THALES_2011-03.csv,-0.3333333333333333,Negative,0.9208305279413859
datas/articles/thales/articles_THALES_2011-04.csv,1.0,Positif+,0.8470389246940613
datas/articles/thales/articles_THALES_2011-05.csv,0.0,Neutre,0.9998497664928436
datas/articles/thales/articles_THALES_2011-06.csv,-0.125,Negative+,0.9241975173354149
datas/articles/thales/articles_THALES_2011-07.csv,0.2,Positif-,0.9047588586807251
datas/articles/thales/articles_THALES_2011-08.csv,0.2,Positif-,0.9992616295814514
datas/articles/thales/articles_THALES_2011-09.csv,0.0,Neutre,0.9928208947181701
datas/articles/thales/articles_THALES_2011-10.csv,0.5,Positif,0.9984248280525208
datas/articles/thales/articles_THALES_2011-11.csv,0.0,Neutre,0.9946882426738739
datas/articles/thales/articles_THALES_2011-12.csv,0.4,Positif,0.9366427421569824
datas/articles/thales/articles_THALES_2012-01.csv,0.2857142857142857,Positif-,0.9878208466938564
datas/articles/thales/articles_THALES_2012-02.csv,0.3333333333333333,Positif,0.9631076057751974
datas/articles/thales/articles_THALES_2012-03.csv,0.0,Neutre,0.9950953920682272
datas/articles/thales/articles_THALES_2012-04.csv,0.2,Positif-,0.9982168912887573
datas/articles/thales/articles_THALES_2012-05.csv,0.2,Positif-,0.9983947277069092
datas/articles/thales/articles_THALES_2012-06.csv,0.0,Neutre,0.9969811797142029
datas/articles/thales/articles_THALES_2012-07.csv,0.4444444444444444,Positif,0.909016317791409
datas/articles/thales/articles_THALES_2012-08.csv,0.25,Positif-,0.9949362426996231
datas/articles/thales/articles_THALES_2012-09.csv,0.6666666666666666,Positif+,0.989441434542338
datas/articles/thales/articles_THALES_2012-10.csv,0.4,Positif,0.9089698314666748
datas/articles/thales/articles_THALES_2012-11.csv,0.25,Positif-,0.9995028376579285
datas/articles/thales/articles_THALES_2012-12.csv,0.25,Positif-,0.9831253811717033
datas/articles/thales/articles_THALES_2013-01.csv,-0.14285714285714285,Negative+,0.8613172684397016
datas/articles/thales/articles_THALES_2013-02.csv,0.5,Positif,0.9586658924818039
datas/articles/thales/articles_THALES_2013-03.csv,0.0,Neutre,0.9390195310115814
datas/articles/thales/articles_THALES_2013-04.csv,0.3333333333333333,Positif,0.9558321634928385
datas/articles/thales/articles_THALES_2013-05.csv,0.5,Positif,0.942671649158001
datas/articles/thales/articles_THALES_2013-06.csv,0.3333333333333333,Positif,0.947126309076945
datas/articles/thales/articles_THALES_2013-07.csv,0.0,Neutre,0.9999875426292419
datas/articles/thales/articles_THALES_2013-08.csv,0.0,Neutre,0.9990530610084534
datas/articles/thales/articles_THALES_2013-09.csv,0.0,Neutre,0.9646696618625096
datas/articles/thales/articles_THALES_2013-10.csv,0.375,Positif,0.9753435701131821
datas/articles/thales/articles_THALES_2013-11.csv,0.6,Positif,0.974251902103424
datas/articles/thales/articles_THALES_2013-12.csv,0.14285714285714285,Positif-,0.9667146631649562
datas/articles/thales/articles_THALES_2014-01.csv,0.75,Positif+,0.9154544323682785
datas/articles/thales/articles_THALES_2014-02.csv,0.2,Positif-,0.9875527143478393
datas/articles/thales/articles_THALES_2014-03.csv,0.23076923076923078,Positif-,0.9535925067388095
datas/articles/thales/articles_THALES_2014-04.csv,0.16666666666666666,Positif-,0.9540751874446869
datas/articles/thales/articles_THALES_2014-05.csv,0.0,Neutre,0.9417830308278402
datas/articles/thales/articles_THALES_2014-06.csv,0.25,Positif-,0.9249732568860054
datas/articles/thales/articles_THALES_2014-07.csv,0.2857142857142857,Positif-,0.921527841261455
datas/articles/thales/articles_THALES_2014-08.csv,0.0,Neutre,0.9984243114789327
datas/articles/thales/articles_THALES_2014-09.csv,0.25,Positif-,0.9664145737886429
datas/articles/thales/articles_THALES_2014-10.csv,0.3333333333333333,Positif,0.9912541031837463
datas/articles/thales/articles_THALES_2014-11.csv,0.0,Neutre,0.9927768930792809
datas/articles/thales/articles_THALES_2014-12.csv,0.21428571428571427,Positif-,0.9940028999532972
datas/articles/thales/articles_THALES_2015-01.csv,0.08333333333333333,Positif-,0.9990038375059763
datas/articles/thales/articles_THALES_2015-02.csv,0.0,Neutre,0.9659824554736798
datas/articles/thales/articles_THALES_2015-03.csv,0.18181818181818182,Positif-,0.9607278352433984
datas/articles/thales/articles_THALES_2015-04.csv,0.047619047619047616,Positif-,0.9386187536375863
datas/articles/thales/articles_THALES_2015-05.csv,0.0,Neutre,0.947276438275973
datas/articles/thales/articles_THALES_2015-06.csv,0.25,Positif-,0.9876548945903778
datas/articles/thales/articles_THALES_2015-07.csv,0.15789473684210525,Positif-,0.9632883793429324
datas/articles/thales/articles_THALES_2015-08.csv,0.4,Positif,0.9505689948797226
datas/articles/thales/articles_THALES_2015-09.csv,0.25,Positif-,0.9482446213563284
datas/articles/thales/articles_THALES_2015-10.csv,0.2,Positif-,0.984608256816864
datas/articles/thales/articles_THALES_2015-11.csv,0.09090909090909091,Positif-,0.9867847832766447
datas/articles/thales/articles_THALES_2015-12.csv,0.125,Positif-,0.9820679575204849
datas/articles/thales/articles_THALES_2016-01.csv,0.2727272727272727,Positif-,0.9633327505805276
datas/articles/thales/articles_THALES_2016-02.csv,0.15789473684210525,Positif-,0.9767167442723325
datas/articles/thales/articles_THALES_2016-03.csv,0.07142857142857142,Positif-,0.9510259926319122
datas/articles/thales/articles_THALES_2016-04.csv,0.21428571428571427,Positif-,0.9737836590835026
datas/articles/thales/articles_THALES_2016-05.csv,0.3125,Positif-,0.9781131595373154
datas/articles/thales/articles_THALES_2016-06.csv,0.4166666666666667,Positif,0.980761835972468
datas/articles/thales/articles_THALES_2016-07.csv,0.13043478260869565,Positif-,0.9184291958808899
datas/articles/thales/articles_THALES_2016-08.csv,0.2727272727272727,Positif-,0.9884304458444769
datas/articles/thales/articles_THALES_2016-09.csv,0.0,Neutre,0.9064358418638055
datas/articles/thales/articles_THALES_2016-10.csv,0.46153846153846156,Positif,0.9989033112159142
datas/articles/thales/articles_THALES_2016-11.csv,0.38461538461538464,Positif,0.8628812523988577
datas/articles/thales/articles_THALES_2016-12.csv,0.15384615384615385,Positif-,0.9879794716835022
datas/articles/thales/articles_THALES_2017-01.csv,0.29411764705882354,Positif-,0.917077057501849
datas/articles/thales/articles_THALES_2017-02.csv,0.08333333333333333,Positif-,0.9645728965600332
datas/articles/thales/articles_THALES_2017-03.csv,0.25,Positif-,0.9740103383858999
datas/articles/thales/articles_THALES_2017-04.csv,0.0,Neutre,0.9609247803688049
datas/articles/thales/articles_THALES_2017-05.csv,0.16666666666666666,Positif-,0.9243121643861135
datas/articles/thales/articles_THALES_2017-06.csv,0.15384615384615385,Positif-,0.9667051984713628
datas/articles/thales/articles_THALES_2017-07.csv,0.4666666666666667,Positif,0.9224082748095195
datas/articles/thales/articles_THALES_2017-08.csv,0.21739130434782608,Positif-,0.9561408006626627
datas/articles/thales/articles_THALES_2017-09.csv,0.375,Positif,0.950407899916172
datas/articles/thales/articles_THALES_2017-10.csv,0.16,Positif-,0.9795879888534545
datas/articles/thales/articles_THALES_2017-11.csv,0.2857142857142857,Positif-,0.9575016839163644
datas/articles/thales/articles_THALES_2017-12.csv,0.15,Positif-,0.952519541978836
datas/articles/thales/articles_THALES_2018-01.csv,0.3333333333333333,Positif,0.9836090048154195
datas/articles/thales/articles_THALES_2018-02.csv,0.2,Positif-,0.9326524090766907
datas/articles/thales/articles_THALES_2018-03.csv,0.3684210526315789,Positif,0.9694154325284456
datas/articles/thales/articles_THALES_2018-04.csv,0.16666666666666666,Positif-,0.9645600840449333
datas/articles/thales/articles_THALES_2018-05.csv,0.2777777777777778,Positif-,0.9912435279952155
datas/articles/thales/articles_THALES_2018-06.csv,0.5454545454545454,Positif,0.9306390285491943
datas/articles/thales/articles_THALES_2018-07.csv,0.29411764705882354,Positif-,0.9514396506197312
datas/articles/thales/articles_THALES_2018-08.csv,0.0,Neutre,0.916787342230479
datas/articles/thales/articles_THALES_2018-09.csv,0.2,Positif-,0.9679536581039428
datas/articles/thales/articles_THALES_2018-10.csv,0.375,Positif,0.9729284290224314
datas/articles/thales/articles_THALES_2018-11.csv,0.3076923076923077,Positif-,0.9732802716585306
datas/articles/thales/articles_THALES_2018-12.csv,0.2857142857142857,Positif-,0.9781767215047564
datas/articles/thales/articles_THALES_2019-01.csv,0.2727272727272727,Positif-,0.9620684683322906
datas/articles/thales/articles_THALES_2019-02.csv,0.21428571428571427,Positif-,0.9418891561882836
datas/articles/thales/articles_THALES_2019-03.csv,0.13953488372093023,Positif-,0.9477653683618058
datas/articles/thales/articles_THALES_2019-04.csv,0.2571428571428571,Positif-,0.9520967330251421
datas/articles/thales/articles_THALES_2019-05.csv,0.23076923076923078,Positif-,0.9720982519479898
datas/articles/thales/articles_THALES_2019-06.csv,0.1,Positif-,0.9509781698385874
datas/articles/thales/articles_THALES_2019-07.csv,0.1111111111111111,Positif-,0.9266177636605722
datas/articles/thales/articles_THALES_2019-08.csv,0.38461538461538464,Positif,0.937376870558812
datas/articles/thales/articles_THALES_2019-09.csv,0.2702702702702703,Positif-,0.9640735307255307
datas/articles/thales/articles_THALES_2019-10.csv,0.2608695652173913,Positif-,0.9724702886913134
datas/articles/thales/articles_THALES_2019-11.csv,0.42105263157894735,Positif,0.9732814588044819
datas/articles/thales/articles_THALES_2019-12.csv,0.08,Positif-,0.9066768121719361
datas/articles/thales/articles_THALES_2020-01.csv,0.3,Positif-,0.9242137730121612
datas/articles/thales/articles_THALES_2020-02.csv,0.2916666666666667,Positif-,0.9200377265612284
datas/articles/thales/articles_THALES_2020-03.csv,0.38095238095238093,Positif,0.9257053165208726
datas/articles/thales/articles_THALES_2020-04.csv,0.07407407407407407,Positif-,0.973958843284183
datas/articles/thales/articles_THALES_2020-05.csv,0.21739130434782608,Positif-,0.9233631932217142
datas/articles/thales/articles_THALES_2020-06.csv,0.35,Positif,0.9361541852355003
datas/articles/thales/articles_THALES_2020-07.csv,0.3333333333333333,Positif,0.9494516589702704
datas/articles/thales/articles_THALES_2020-08.csv,0.07692307692307693,Positif-,0.9941568374633789
datas/articles/thales/articles_THALES_2020-09.csv,0.22727272727272727,Positif-,0.9825307510115884
datas/articles/thales/articles_THALES_2020-10.csv,0.17073170731707318,Positif-,0.9169515647539278
datas/articles/thales/articles_THALES_2020-11.csv,0.2682926829268293,Positif-,0.9775518818599421
datas/articles/thales/articles_THALES_2020-12.csv,0.43243243243243246,Positif,0.9663847797625774
datas/articles/thales/articles_THALES_2021-01.csv,0.2,Positif-,0.9400844097137451
datas/articles/thales/articles_THALES_2021-02.csv,0.24561403508771928,Positif-,0.9483049658306858
datas/articles/thales/articles_THALES_2021-03.csv,0.39705882352941174,Positif,0.9230108234812232
datas/articles/thales/articles_THALES_2021-04.csv,0.3541666666666667,Positif,0.9413748184839884
datas/articles/thales/articles_THALES_2021-05.csv,0.3333333333333333,Positif,0.9669806006408873
datas/articles/thales/articles_THALES_2021-06.csv,0.21875,Positif-,0.9603624846786261
datas/articles/thales/articles_THALES_2021-07.csv,0.23809523809523808,Positif-,0.961944172779719
datas/articles/thales/articles_THALES_2021-08.csv,0.2857142857142857,Positif-,0.9568630009889603
datas/articles/thales/articles_THALES_2021-09.csv,0.20512820512820512,Positif-,0.9599675108224918
datas/articles/thales/articles_THALES_2021-10.csv,0.3269230769230769,Positif-,0.9473809382090201
datas/articles/thales/articles_THALES_2021-11.csv,0.3333333333333333,Positif,0.941376679473453
datas/articles/thales/articles_THALES_2021-12.csv,0.2777777777777778,Positif-,0.9251849469211366
datas/articles/thales/articles_THALES_2022-01.csv,0.30612244897959184,Positif-,0.946012330298521
datas/articles/thales/articles_THALES_2022-02.csv,0.358974358974359,Positif,0.9207018308150463
datas/articles/thales/articles_THALES_2022-03.csv,0.17857142857142858,Positif-,0.9626901799014637
datas/articles/thales/articles_THALES_2022-04.csv,0.26229508196721313,Positif-,0.9598765363458728
datas/articles/thales/articles_THALES_2022-05.csv,0.3170731707317073,Positif-,0.9644605168482152
datas/articles/thales/articles_THALES_2022-06.csv,0.2714285714285714,Positif-,0.9596514488969531
datas/articles/thales/articles_THALES_2022-07.csv,0.2962962962962963,Positif-,0.956461446152793
datas/articles/thales/articles_THALES_2022-08.csv,0.38095238095238093,Positif,0.9643604301270985
datas/articles/thales/articles_THALES_2022-09.csv,0.4406779661016949,Positif,0.9637831075716827
datas/articles/thales/articles_THALES_2022-10.csv,0.3409090909090909,Positif,0.961408560926264
datas/articles/thales/articles_THALES_2022-11.csv,0.17391304347826086,Positif-,0.9693776783735856
datas/articles/thales/articles_THALES_2022-12.csv,0.2641509433962264,Positif-,0.9653419413656559
datas/articles/thales/articles_THALES_2023-01.csv,0.18604651162790697,Positif-,0.9717122427252836
datas/articles/thales/articles_THALES_2023-02.csv,0.2727272727272727,Positif-,0.9356754453151257
datas/articles/thales/articles_THALES_2023-03.csv,0.29310344827586204,Positif-,0.9425516529329891
datas/articles/thales/articles_THALES_2023-04.csv,0.273972602739726,Positif-,0.9755575281299956
datas/articles/thales/articles_THALES_2023-05.csv,0.20754716981132076,Positif-,0.9487387841602541
datas/articles/thales/articles_THALES_2023-06.csv,0.15625,Positif-,0.9444324979558587
datas/articles/thales/articles_THALES_2023-07.csv,0.352112676056338,Positif,0.9268188006441358
datas/articles/thales/articles_THALES_2023-08.csv,0.16666666666666666,Positif-,0.9602669361564848
datas/articles/thales/articles_THALES_2023-09.csv,0.19298245614035087,Positif-,0.957508315119827
datas/articles/thales/articles_THALES_2023-10.csv,0.3880597014925373,Positif,0.9416631753764936
datas/articles/thales/articles_THALES_2023-11.csv,0.32,Positif-,0.9414586941401164
datas/articles/thales/articles_THALES_2023-12.csv,0.34782608695652173,Positif,0.9221013810323633
datas/articles/thales/articles_THALES_2024-01.csv,0.375,Positif,0.9533645259216428
datas/articles/thales/articles_THALES_2024-02.csv,0.47058823529411764,Positif,0.9533543981173459
datas/articles/thales/articles_THALES_2024-03.csv,0.47058823529411764,Positif,0.8934587722315508
