Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2018-01,Aberdeen UK Property Fund F Acc,105.5099105834961,106.32959747314453,106.32959747314453,105.5099105834961,2018-01-31 00:00:00+00:00,2018-01-02 00:00:00+00:00,
2018-02,Aberdeen UK Property Fund F Acc,106.33959197998047,106.80941009521484,106.80941009521484,106.33959197998047,2018-02-28 00:00:00+00:00,2018-02-01 00:00:00+00:00,0.45125029481232204
2018-03,Aberdeen UK Property Fund F Acc,106.81941223144531,107.2192611694336,107.2192611694336,106.81941223144531,2018-03-29 00:00:00+01:00,2018-03-01 00:00:00+00:00,0.38372187792572454
2018-04,Aberdeen UK Property Fund F Acc,107.25924682617188,107.62911224365234,107.62911224365234,107.25924682617188,2018-04-30 00:00:00+01:00,2018-04-03 00:00:00+01:00,0.38225508154834387
2018-05,Aberdeen UK Property Fund F Acc,107.63911437988281,108.12891387939453,108.12891387939453,107.62911224365234,2018-05-31 00:00:00+01:00,2018-05-02 00:00:00+01:00,0.46437402048873366
2018-06,Aberdeen UK Property Fund F Acc,108.138916015625,108.76866912841797,108.76866912841797,108.138916015625,2018-06-29 00:00:00+01:00,2018-06-01 00:00:00+01:00,0.5916597384276079
2018-07,Aberdeen UK Property Fund F Acc,108.79865264892578,109.26848602294922,109.26848602294922,108.79865264892578,2018-07-31 00:00:00+01:00,2018-07-02 00:00:00+01:00,0.45952285574180074
2018-08,Aberdeen UK Property Fund F Acc,109.27848052978516,109.78829193115234,109.78829193115234,109.24848937988281,2018-08-31 00:00:00+01:00,2018-08-02 00:00:00+01:00,0.4757143867573532
2018-09,Aberdeen UK Property Fund F Acc,109.80828094482422,110.0981674194336,110.0981674194336,109.78829193115234,2018-09-28 00:00:00+01:00,2018-09-05 00:00:00+01:00,0.28224820955915497
2018-10,Aberdeen UK Property Fund F Acc,110.12815856933594,110.55799865722656,110.55799865722656,110.12815856933594,2018-10-31 00:00:00+00:00,2018-10-01 00:00:00+01:00,0.41765566909137686
2018-11,Aberdeen UK Property Fund F Acc,110.56798553466797,111.79751586914062,111.79751586914062,110.56798553466797,2018-11-30 00:00:00+00:00,2018-11-01 00:00:00+00:00,1.1211465719066283
2018-12,Aberdeen UK Property Fund F Acc,110.74791717529297,110.72793579101562,110.98783874511719,110.72793579101562,2018-12-28 00:00:00+00:00,2018-12-31 00:00:00+00:00,-0.9567118462425861
2019-01,Aberdeen UK Property Fund F Acc,110.76791381835938,110.3880615234375,111.03781127929688,110.3880615234375,2019-01-30 00:00:00+00:00,2019-01-31 00:00:00+00:00,-0.30694536581951093
2019-02,Aberdeen UK Property Fund F Acc,110.39805603027344,109.83826446533203,110.57798767089844,109.83826446533203,2019-02-26 00:00:00+00:00,2019-02-28 00:00:00+00:00,-0.4980584408475486
