Month,Asset Name,Open,Close,High,Low,Volume,Dividends,Splits,Date of High,Date of Low,Percent Change,PE Ratio,Beta
2000-01,ACCOR,5.334232423665009,4.670372486114502,5.471007475109996,4.442412374487695,24207235,,,2000-01-03 00:00:00+01:00,2000-01-28 00:00:00+01:00,,18.555046,1.314
2000-02,ACCOR,4.77934662917861,4.203334331512451,4.891657980788922,3.9353431258942075,30369666,,,2000-02-14 00:00:00+01:00,2000-02-28 00:00:00+01:00,-10.000019398679727,18.555046,1.314
2000-03,ACCOR,4.258933815952829,4.5591721534729,4.65813997868296,3.9475753962154134,30759596,,,2000-03-22 00:00:00+01:00,2000-03-13 00:00:00+01:00,8.46560834556338,18.555046,1.314
2000-04,ACCOR,4.659250979477497,4.542491912841797,4.859409418824547,4.409052213821641,16675886,,,2000-04-13 00:00:00+02:00,2000-04-27 00:00:00+02:00,-0.3658611710548709,18.555046,1.314
2000-05,ACCOR,4.542491912841797,4.826049327850342,5.348686923990641,4.5035719536218,21887299,,,2000-05-15 00:00:00+02:00,2000-05-02 00:00:00+02:00,6.242331752026176,18.555046,1.314
2000-06,ACCOR,4.881648995926688,4.919034957885742,5.156222184831511,4.703621449726186,18703045,,,2000-06-20 00:00:00+02:00,2000-06-23 00:00:00+02:00,1.9267442936978574,18.555046,1.314
2000-07,ACCOR,4.90986941394062,5.2708048820495605,5.368200178191738,4.7838279266392165,15361015,,,2000-07-17 00:00:00+02:00,2000-07-07 00:00:00+02:00,7.1511978909581275,18.555046,1.314
2000-08,ACCOR,5.305178980438139,5.5572614669799805,5.5916367351469916,5.25476367600402,15438866,,,2000-08-18 00:00:00+02:00,2000-08-10 00:00:00+02:00,5.434778773655369,18.555046,1.314
2000-09,ACCOR,5.51142900136762,4.819348335266113,5.843719482421875,4.726537774234042,22478484,,,2000-09-01 00:00:00+02:00,2000-09-21 00:00:00+02:00,-13.278359064053113,18.555046,1.314
2000-10,ACCOR,4.843412782463944,5.4655961990356445,5.471324713974682,4.601641921438719,19071811,,,2000-10-31 00:00:00+01:00,2000-10-13 00:00:00+02:00,13.409444987417519,18.555046,1.314
2000-11,ACCOR,5.442677870969037,4.961432456970215,5.471324337678876,4.909870232339046,14346330,,,2000-11-17 00:00:00+01:00,2000-11-30 00:00:00+01:00,-9.224313756555691,18.555046,1.314
2000-12,ACCOR,4.9740369718978075,5.156221866607666,5.2077837658513975,4.636017745242495,15970444,,,2000-12-29 00:00:00+01:00,2000-12-11 00:00:00+01:00,3.9260719827757695,18.555046,1.314
2001-01,ACCOR,5.156221866607666,5.63746976852417,5.729136278587598,4.790703465568793,23781393,,,2001-01-19 00:00:00+01:00,2001-01-03 00:00:00+01:00,9.3333435675669,18.555046,1.314
2001-02,ACCOR,5.580177966889469,4.891536712646484,5.614552776006421,4.783828718155187,22532935,,,2001-02-01 00:00:00+01:00,2001-02-28 00:00:00+01:00,-13.23169944152025,18.555046,1.314
2001-03,ACCOR,4.8525784907378915,4.875494956970215,5.568720011978378,4.783828258514404,27043054,,,2001-03-12 00:00:00+01:00,2001-03-22 00:00:00+01:00,-0.3279492032594922,18.555046,1.314
2001-04,ACCOR,4.92132861875003,5.48851203918457,5.499970309370263,4.760911414958075,27124071,,,2001-04-30 00:00:00+02:00,2001-04-03 00:00:00+02:00,12.573432802713903,18.555046,1.314
2001-05,ACCOR,5.48851203918457,5.514866352081299,6.004135277298838,5.364762690352686,46531417,,,2001-05-18 00:00:00+02:00,2001-05-03 00:00:00+02:00,0.48017227089192094,18.555046,1.314
2001-06,ACCOR,5.514866980466246,5.883011817932129,5.883011817932129,5.334245235486626,27702888,,,2001-06-29 00:00:00+02:00,2001-06-19 00:00:00+02:00,6.675510200023127,18.555046,1.314
2001-07,ACCOR,5.60567928568777,5.4286580085754395,5.705991429895005,5.133621037615115,28057794,,,2001-07-02 00:00:00+02:00,2001-07-18 00:00:00+02:00,-7.723149696415099,18.555046,1.314
2001-08,ACCOR,5.406235278366643,5.086415767669678,5.534870431288883,4.903494043034856,24213388,,,2001-08-02 00:00:00+02:00,2001-08-22 00:00:00+02:00,-6.304361784535606,18.555046,1.314
2001-09,ACCOR,5.074614536273559,3.6820459365844727,5.2138720828819665,3.035327941560563,45979565,,,2001-09-05 00:00:00+02:00,2001-09-21 00:00:00+02:00,-27.610205206024908,18.555046,1.314
2001-10,ACCOR,3.7056492024163443,4.115157604217529,4.22255091110543,3.4365764276729154,31960559,,,2001-10-26 00:00:00+02:00,2001-10-03 00:00:00+02:00,11.762799136471891,18.555046,1.314
2001-11,ACCOR,4.039628254539907,4.366528511047363,4.750075456163794,3.847266011276981,31771921,,,2001-11-14 00:00:00+01:00,2001-11-12 00:00:00+01:00,6.108415059783123,18.555046,1.314
2001-12,ACCOR,4.307520650161974,4.818524360656738,4.915296350700204,4.295719225473346,18243225,,,2001-12-06 00:00:00+01:00,2001-12-03 00:00:00+01:00,10.351377495092962,18.555046,1.314
2002-01,ACCOR,4.818524360656738,4.838586330413818,5.062813973643401,4.735913569777086,30897929,,,2002-01-24 00:00:00+01:00,2002-01-16 00:00:00+01:00,0.4163509044571079,18.555046,1.314
2002-02,ACCOR,4.909394131497461,5.009706974029541,5.053372386692702,4.488082557443394,22260191,,,2002-02-28 00:00:00+01:00,2002-02-06 00:00:00+01:00,3.536583454967257,18.555046,1.314
2002-03,ACCOR,5.009707120263213,5.309464454650879,5.630462644908932,4.973122946830768,29780354,,,2002-03-11 00:00:00+01:00,2002-03-01 00:00:00+01:00,5.983533212127745,18.555046,1.314
2002-04,ACCOR,5.309464454650879,5.294121265411377,5.782700943226784,5.199709842090516,30786241,,,2002-04-11 00:00:00+02:00,2002-04-30 00:00:00+02:00,-0.28897809507062444,18.555046,1.314
2002-05,ACCOR,5.294121265411377,5.14542293548584,5.603319340353214,5.002625575836898,37166510,,,2002-05-03 00:00:00+02:00,2002-05-23 00:00:00+02:00,-2.808744312243905,18.555046,1.314
