Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2017-06,ESSITY AB A,6.341958762070873,6.174001693725586,6.514967124204758,6.174001693725586,2017-06-16 00:00:00+02:00,2017-06-29 00:00:00+02:00,
2017-07,ESSITY AB A,6.12980207463337,6.099494457244873,6.261137962341308,5.956793308258057,2017-07-18 00:00:00+02:00,2017-07-03 00:00:00+02:00,-1.206790023339832
2017-08,ESSITY AB A,6.122225761413573,5.905017852783203,6.122225761413573,5.772420406341553,2017-08-01 00:00:00+02:00,2017-08-22 00:00:00+02:00,-3.1884052985846068
2017-09,ESSITY AB A,5.905017852783203,5.796413898468018,5.905018179217296,5.796413898468017,2017-09-11 00:00:00+02:00,2017-09-22 00:00:00+02:00,-1.8391807954314165
2017-10,ESSITY AB A,5.758528232574463,6.311651229858398,6.311651229858398,5.758528232574463,2017-10-30 00:00:00+01:00,2017-10-02 00:00:00+02:00,8.8888982121611
2017-11,ESSITY AB A,6.413939952850342,6.244720935821533,6.413939952850342,6.244720935821533,2017-11-01 00:00:00+01:00,2017-11-30 00:00:00+01:00,-1.060424468960508
2017-12,ESSITY AB A,6.244720935821533,6.011096000671387,6.364689826965332,6.007307648821869,2017-12-06 00:00:00+01:00,2017-12-29 00:00:00+01:00,-3.7411589333000594
2018-01,ESSITY AB A,6.011096000671387,6.137379169464111,6.276291370391846,6.011096000671387,2018-01-25 00:00:00+01:00,2018-01-02 00:00:00+01:00,2.1008343366770266
2018-02,ESSITY AB A,6.112122871450083,5.7080159187316895,6.137379191347463,5.606988906860352,2018-02-01 00:00:00+01:00,2018-02-07 00:00:00+01:00,-6.995872975694151
2018-03,ESSITY AB A,5.7080159187316895,5.581732749938965,5.758528232574463,5.455448150634766,2018-03-09 00:00:00+01:00,2018-03-23 00:00:00+01:00,-2.212382911867994
2018-04,ESSITY AB A,5.670130252838136,7.440817832946777,7.440817832946777,5.442819595336914,2018-04-30 00:00:00+02:00,2018-04-12 00:00:00+02:00,33.306594319266566
2018-05,ESSITY AB A,7.285800933837891,7.750852108001709,7.888644695281982,7.285800933837891,2018-05-22 00:00:00+02:00,2018-05-02 00:00:00+02:00,4.166669336832141
2018-06,ESSITY AB A,7.578610420227051,7.3374738693237305,7.578610420227051,7.3374738693237305,2018-06-01 00:00:00+02:00,2018-06-29 00:00:00+02:00,-5.333326360997404
2018-07,ESSITY AB A,7.3374738693237305,7.544162273406982,7.544162273406982,7.3374738693237305,2018-07-23 00:00:00+02:00,2018-07-02 00:00:00+02:00,2.8168877704269235
2018-08,ESSITY AB A,7.544162273406982,7.664731502532959,7.664731502532959,7.544162042967952,2018-08-21 00:00:00+02:00,2018-08-03 00:00:00+02:00,1.5981791583537408
2018-09,ESSITY AB A,7.664731502532959,7.716403484344482,7.7164034843444815,7.664731502532959,2018-09-13 00:00:00+02:00,2018-09-03 00:00:00+02:00,0.6741525361253276
2018-10,ESSITY AB A,7.613059997558594,6.889646053314209,7.613059997558594,6.889646053314209,2018-10-01 00:00:00+02:00,2018-10-31 00:00:00+01:00,-10.71428461079893
2018-11,ESSITY AB A,6.889646053314209,7.595834255218506,7.595834255218506,6.889646053314209,2018-11-30 00:00:00+01:00,2018-11-01 00:00:00+01:00,10.249992473337443
2018-12,ESSITY AB A,7.664731502532959,7.371921539306641,7.664731502532959,7.199680378775888,2018-12-03 00:00:00+01:00,2018-12-28 00:00:00+01:00,-2.9478357266423005
2019-01,ESSITY AB A,7.371921539306641,8.164231300354004,8.164231300354004,7.371921539306641,2019-01-31 00:00:00+01:00,2019-01-02 00:00:00+01:00,10.747669475628774
2019-02,ESSITY AB A,8.164231300354004,8.577609062194824,8.577609062194824,8.164231300354004,2019-02-25 00:00:00+01:00,2019-02-01 00:00:00+01:00,5.0632784230757455
2019-03,ESSITY AB A,8.577608729143469,8.801523208618164,8.870419936967165,8.370919227600098,2019-03-29 00:00:00+01:00,2019-03-01 00:00:00+01:00,2.610449424772976
2019-04,ESSITY AB A,8.801523208618164,11.668684959411621,11.668684959411621,8.801523208618164,2019-04-29 00:00:00+02:00,2019-04-01 00:00:00+02:00,32.57574493453617
2019-05,ESSITY AB A,11.668684959411621,11.846494674682617,11.913172712489708,11.313068389892578,2019-05-23 00:00:00+02:00,2019-05-09 00:00:00+02:00,1.5238196582519015
2019-06,ESSITY AB A,11.77981530940627,12.068754196166992,12.446598026906422,11.513102340376584,2019-06-18 00:00:00+02:00,2019-06-03 00:00:00+02:00,1.8761627602751574
2019-07,ESSITY AB A,12.090980771853188,11.93539810180664,12.468823432922363,11.735363006591797,2019-07-04 00:00:00+02:00,2019-07-18 00:00:00+02:00,-1.1049698435544042
2019-08,ESSITY AB A,11.957623638797708,12.602180480957031,12.602180480957031,11.668684959411621,2019-08-30 00:00:00+02:00,2019-08-07 00:00:00+02:00,5.586595214192824
2019-09,ESSITY AB A,12.691084642281583,11.979851722717285,12.846667289733887,11.713137038309357,2019-09-02 00:00:00+02:00,2019-09-11 00:00:00+02:00,-4.938262542582517
2019-10,ESSITY AB A,11.979850648567496,12.579955101013184,12.668858528137207,11.668684959411621,2019-10-28 00:00:00+01:00,2019-10-02 00:00:00+02:00,5.009272169520496
2019-11,ESSITY AB A,12.579955101013184,12.779988288879395,12.80221401632589,12.535503639934493,2019-11-27 00:00:00+01:00,2019-11-14 00:00:00+01:00,1.5900946089235202
2019-12,ESSITY AB A,12.779990067296385,12.957797050476074,12.957797050476074,12.24656307661683,2019-12-23 00:00:00+01:00,2019-12-11 00:00:00+01:00,1.3913061387654135
2020-01,ESSITY AB A,12.913344746359021,12.802214622497559,13.646805050972345,12.713310860644928,2020-01-21 00:00:00+01:00,2020-01-31 00:00:00+01:00,-1.2006857907440383
2020-02,ESSITY AB A,12.802214622497559,12.602180480957031,13.335640907287598,12.37991959705318,2020-02-14 00:00:00+01:00,2020-02-26 00:00:00+01:00,-1.5624963917493129
2020-03,ESSITY AB A,12.090980563752238,11.868720054626465,13.24673555688225,10.935225486755371,2020-03-06 00:00:00+01:00,2020-03-19 00:00:00+01:00,-5.820107301580768
