Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2007-12,Pescanova S.A.,24.600188823075428,24.612445831298828,24.612445831298828,24.600188823075428,2007-12-28 00:00:00+01:00,2007-12-28 00:00:00+01:00,
2008-01,Pescanova S.A.,23.950557708740234,21.70136260986328,24.09764289855957,20.769813537597656,2008-01-04 00:00:00+01:00,2008-01-22 00:00:00+01:00,-11.827687672281717
2008-02,Pescanova S.A.,20.708528518676758,20.66562843322754,22.724836349487305,20.66562843322754,2008-02-08 00:00:00+01:00,2008-02-29 00:00:00+01:00,-4.772668865341201
2008-03,Pescanova S.A.,20.144699096679688,18.906719207763672,20.144699096679688,17.88324546813965,2008-03-03 00:00:00+01:00,2008-03-11 00:00:00+01:00,-8.511278672928135
2008-04,Pescanova S.A.,18.992521286010742,21.26010513305664,21.523632049560547,18.722864151000977,2008-04-08 00:00:00+02:00,2008-04-02 00:00:00+02:00,12.447352179042248
2008-05,Pescanova S.A.,21.063987731933594,20.708528518676758,21.063987731933594,20.05276870727539,2008-05-02 00:00:00+02:00,2008-05-26 00:00:00+02:00,-2.59442091620824
2008-06,Pescanova S.A.,20.990446090698242,18.379663467407227,21.082374572753906,18.28773307800293,2008-06-03 00:00:00+02:00,2008-06-27 00:00:00+02:00,-11.245922418723076
2008-07,Pescanova S.A.,17.711645126342773,18.447078704833984,18.869949340820312,17.012985229492188,2008-07-17 00:00:00+02:00,2008-07-16 00:00:00+02:00,0.3667925560568941
2008-08,Pescanova S.A.,18.447078704833984,18.39192008972168,18.447078704833984,18.214189529418945,2008-08-01 00:00:00+02:00,2008-08-25 00:00:00+02:00,-0.2990100275218732
2008-09,Pescanova S.A.,18.275476455688477,18.171289443969727,18.465463638305664,18.171289443969727,2008-09-17 00:00:00+02:00,2008-09-30 00:00:00+02:00,-1.199606374297224
2008-10,Pescanova S.A.,18.116132736206055,17.435861587524414,18.165163040161133,15.437935829162598,2008-10-02 00:00:00+02:00,2008-10-27 00:00:00+01:00,-4.0471968635630855
2008-11,Pescanova S.A.,16.737197875976562,16.044666290283203,17.270387649536133,15.14376449584961,2008-11-05 00:00:00+01:00,2008-11-18 00:00:00+01:00,-7.978930609523937
2008-12,Pescanova S.A.,16.124338150024414,16.363351821899414,16.473670959472656,16.044666290283203,2008-12-11 00:00:00+01:00,2008-12-04 00:00:00+01:00,1.9862397001626064
2009-01,Pescanova S.A.,16.038536071777344,17.350059509277344,17.350059509277344,16.038536071777344,2009-01-30 00:00:00+01:00,2009-01-02 00:00:00+01:00,6.029985165126117
2009-02,Pescanova S.A.,17.53391456604004,15.756623268127441,17.53391456604004,14.218345642089844,2009-02-02 00:00:00+01:00,2009-02-12 00:00:00+01:00,-9.184039053571357
2009-03,Pescanova S.A.,15.756623268127441,15.756623268127441,15.756623268127441,15.756623268127441,2009-03-02 00:00:00+01:00,2009-03-02 00:00:00+01:00,0.0
2009-04,Pescanova S.A.,15.756623268127441,15.756623268127441,15.756623268127441,15.756623268127441,2009-04-01 00:00:00+02:00,2009-04-01 00:00:00+02:00,0.0
2009-05,Pescanova S.A.,15.756623268127441,15.756623268127441,15.756623268127441,15.756623268127441,2009-05-04 00:00:00+02:00,2009-05-04 00:00:00+02:00,0.0
2009-06,Pescanova S.A.,15.756623268127441,15.756623268127441,15.756623268127441,15.756623268127441,2009-06-01 00:00:00+02:00,2009-06-01 00:00:00+02:00,0.0
2009-07,Pescanova S.A.,15.756623268127441,15.756623268127441,15.756623268127441,15.756623268127441,2009-07-01 00:00:00+02:00,2009-07-01 00:00:00+02:00,0.0
2009-08,Pescanova S.A.,15.756623268127441,15.756623268127441,15.756623268127441,15.756623268127441,2009-08-03 00:00:00+02:00,2009-08-03 00:00:00+02:00,0.0
2009-09,Pescanova S.A.,15.756623268127441,15.756623268127441,15.756623268127441,15.756623268127441,2009-09-01 00:00:00+02:00,2009-09-01 00:00:00+02:00,0.0
2009-10,Pescanova S.A.,15.756623268127441,15.756623268127441,15.756623268127441,15.756623268127441,2009-10-01 00:00:00+02:00,2009-10-01 00:00:00+02:00,0.0
2009-11,Pescanova S.A.,15.756623268127441,14.230603218078613,15.756623268127441,13.832245203612452,2009-11-02 00:00:00+01:00,2009-11-19 00:00:00+01:00,-9.684943430332993
2009-12,Pescanova S.A.,14.230603218078613,14.230603218078613,14.230603218078613,14.230603218078613,2009-12-01 00:00:00+01:00,2009-12-01 00:00:00+01:00,0.0
2010-01,Pescanova S.A.,14.230603218078613,13.709671974182129,14.230603218078613,13.709671974182129,2010-01-04 00:00:00+01:00,2010-01-29 00:00:00+01:00,-3.6606406342261866
2010-02,Pescanova S.A.,13.574842249268762,13.090682983398438,13.611613273620605,12.079464478669914,2010-02-01 00:00:00+01:00,2010-02-09 00:00:00+01:00,-4.514980314258166
2010-03,Pescanova S.A.,13.124390903715865,13.354212760925293,13.507429122924805,12.879246796968193,2010-03-02 00:00:00+01:00,2010-03-15 00:00:00+01:00,2.0131094600722044
2010-04,Pescanova S.A.,13.305184293614968,13.411544799804688,14.121902269915378,13.305184293614968,2010-04-27 00:00:00+02:00,2010-04-01 00:00:00+02:00,0.4293179980414008
2010-05,Pescanova S.A.,13.364187878943163,12.16131591796875,13.676745414733887,11.83297313195419,2010-05-04 00:00:00+02:00,2010-05-27 00:00:00+02:00,-9.322034862487616
2010-06,Pescanova S.A.,12.208673438799039,12.470715522766113,13.291573524475098,11.823501113663418,2010-06-21 00:00:00+02:00,2010-06-02 00:00:00+02:00,2.54412932682897
2010-07,Pescanova S.A.,11.921373315700045,12.35705852508545,12.735915584487348,11.921373315700045,2010-07-09 00:00:00+02:00,2010-07-01 00:00:00+02:00,-0.9113911505171934
2010-08,Pescanova S.A.,12.543330611826375,12.818000793457031,12.827474003805829,12.205516815185547,2010-08-06 00:00:00+02:00,2010-08-16 00:00:00+02:00,3.7301941027134022
2010-09,Pescanova S.A.,12.928502264837093,14.55443000793457,14.724916371580466,12.928502264837093,2010-09-27 00:00:00+02:00,2010-09-01 00:00:00+02:00,13.546802207750709
2010-10,Pescanova S.A.,14.365002170272032,14.472345352172852,14.582845042932153,13.796716690063477,2010-10-15 00:00:00+02:00,2010-10-22 00:00:00+02:00,-0.5639839946804392
2010-11,Pescanova S.A.,14.601788992813153,14.971174240112305,15.343717146345128,14.3776310041324,2010-11-26 00:00:00+01:00,2010-11-12 00:00:00+01:00,3.446772971490475
2010-12,Pescanova S.A.,14.974330801777906,15.271101951599121,15.785716000667719,14.964859962463379,2010-12-15 00:00:00+01:00,2010-12-01 00:00:00+01:00,2.003367983542792
2011-01,Pescanova S.A.,15.37844566538241,15.716259002685547,15.716259002685547,15.132187843322754,2011-01-31 00:00:00+01:00,2011-01-27 00:00:00+01:00,2.915029003783265
2011-02,Pescanova S.A.,15.643645286560059,16.969646453857422,17.099088458977096,15.643645286560059,2011-02-23 00:00:00+01:00,2011-02-01 00:00:00+01:00,7.97510050551915
