Month,Asset Name,Open,Close,High,Low,Volume,Dividends,Splits,Date of High,Date of Low,Percent Change,PE Ratio,Beta
1989-01,DANONE,2.0634429454803467,1.9967570304870605,2.0863066566769968,1.9738928079605103,9282052,,,1989-01-16 00:00:00+01:00,1989-01-23 00:00:00+01:00,,42.470585,0.429
1989-02,DANONE,1.99294650554657,1.792889952659607,2.011999341220916,1.76621587472537,19928201,,,1989-02-01 00:00:00+01:00,1989-02-27 00:00:00+01:00,-10.209909103348702,42.470585,0.429
1989-03,DANONE,1.792889952659607,1.9491240978240967,1.9929461544099043,1.792889952659607,17380221,,,1989-03-31 00:00:00+02:00,1989-03-01 00:00:00+01:00,8.714095638314511,42.470585,0.429
1989-04,DANONE,1.9643666744232178,1.987230896949768,2.0958331754386497,1.9624613233053376,21187757,,,1989-04-06 00:00:00+02:00,1989-04-03 00:00:00+02:00,1.9550730078301326,42.470585,0.429
1989-05,DANONE,1.987230896949768,2.048200845718384,2.057727266700332,1.939597757538075,12956844,,,1989-05-31 00:00:00+02:00,1989-05-11 00:00:00+02:00,3.06808579024207,42.470585,0.429
1989-06,DANONE,2.032958507537842,2.1061482429504395,2.2865559382986422,2.019621381688943,14232623,,,1989-06-05 00:00:00+02:00,1989-06-01 00:00:00+02:00,2.8291852995369293,42.470585,0.429
1989-07,DANONE,2.2131340503692627,2.6242945194244385,2.6725423336029053,2.192156498537754,19235939,,,1989-07-27 00:00:00+02:00,1989-07-03 00:00:00+02:00,24.601605238771974,42.470585,0.429
1989-08,DANONE,2.634783335718033,2.422909736633301,2.649467641016283,2.324315236929937,15475256,,,1989-08-01 00:00:00+02:00,1989-08-22 00:00:00+02:00,-7.673863634608569,42.470585,0.429
1989-09,DANONE,2.431300163269043,2.3012397289276123,2.4774517337836905,2.276066740970173,18583929,,,1989-09-07 00:00:00+02:00,1989-09-29 00:00:00+01:00,-5.021648386899969,42.470585,0.429
1989-10,DANONE,2.2718710899353027,2.2026448249816895,2.456473310418858,2.0893666897677954,18139236,,,1989-10-09 00:00:00+01:00,1989-10-27 00:00:00+01:00,-4.2844255948887415,42.470585,0.429
1989-11,DANONE,2.2026448249816895,2.3851494789123535,2.5508725836671235,2.1564944469054708,14617761,,,1989-11-23 00:00:00+01:00,1989-11-06 00:00:00+01:00,8.28570506968509,42.470585,0.429
1989-12,DANONE,2.3851494789123535,2.4774515628814697,2.498429096152235,2.334804594829727,16251024,,,1989-12-28 00:00:00+01:00,1989-12-18 00:00:00+01:00,3.8698658002435327,42.470585,0.429
1990-01,DANONE,2.4774515628814697,2.4774515628814697,2.4774515628814697,2.4774515628814697,0,,,1990-01-01 00:00:00+01:00,1990-01-01 00:00:00+01:00,0.0,42.470585,0.429
1990-02,DANONE,2.4774515628814697,2.4837448596954346,2.4984291661724027,2.41032297176792,2954272,,,1990-02-22 00:00:00+01:00,1990-02-21 00:00:00+01:00,0.2540230012265221,42.470585,0.429
1990-03,DANONE,2.4837448596954346,2.4837448596954346,2.4837448596954346,2.4837448596954346,0,,,1990-03-01 00:00:00+01:00,1990-03-01 00:00:00+01:00,0.0,42.470585,0.429
1990-04,DANONE,2.4837448596954346,2.4837448596954346,2.4837448596954346,2.4837448596954346,0,,,1990-04-02 00:00:00+02:00,1990-04-02 00:00:00+02:00,0.0,42.470585,0.429
1990-05,DANONE,2.4837448596954346,2.4837448596954346,2.4837448596954346,2.4837448596954346,0,,,1990-05-01 00:00:00+02:00,1990-05-01 00:00:00+02:00,0.0,42.470585,0.429
1990-06,DANONE,2.4837448596954346,3.396852970123291,3.4131169752831,2.4837448596954346,758250,,,1990-06-05 00:00:00+02:00,1990-06-01 00:00:00+02:00,36.763361859149455,42.470585,0.429
1990-07,DANONE,3.396852970123291,3.396852970123291,3.396852970123291,3.396852970123291,0,,,1990-07-02 00:00:00+02:00,1990-07-02 00:00:00+02:00,0.0,42.470585,0.429
1990-08,DANONE,3.394528997109924,2.848522901535034,3.4200867453751833,2.757909132371564,18709386,,,1990-08-01 00:00:00+02:00,1990-08-13 00:00:00+02:00,-16.142296219796492,42.470585,0.429
1990-09,DANONE,2.7695260047912598,2.5743582248687744,2.901961547891669,2.5093023698353374,13628733,,,1990-09-10 00:00:00+02:00,1990-09-24 00:00:00+02:00,-9.624801560082796,42.470585,0.429
1990-10,DANONE,2.6649723052978516,2.9809587001800537,2.997222495419258,2.5906227566165616,20013403,,,1990-10-31 00:00:00+01:00,1990-10-01 00:00:00+01:00,15.794246169140091,42.470585,0.429
1990-11,DANONE,2.9809587001800537,2.848522901535034,2.9809587001800537,2.5673876574557,15695982,,,1990-11-01 00:00:00+01:00,1990-11-16 00:00:00+01:00,-4.44272504134392,42.470585,0.429
1990-12,DANONE,2.8671101827255994,2.7672030925750732,3.0227800794756083,2.739322063451406,16423010,,,1990-12-13 00:00:00+01:00,1990-12-28 00:00:00+01:00,-2.85480621960732,42.470585,0.429
1991-01,DANONE,2.7672030925750732,3.0088398456573486,3.0088398456573486,2.7160881323696118,16254568,,,1991-01-30 00:00:00+01:00,1991-01-15 00:00:00+01:00,8.732165475336174,42.470585,0.429
1991-02,DANONE,2.9995450202279237,3.0901601314544678,3.183097141992668,2.985604304060716,18864585,,,1991-02-25 00:00:00+01:00,1991-02-01 00:00:00+01:00,2.7027123399235853,42.470585,0.429
1991-03,DANONE,3.0901601314544678,3.1668331623077393,3.176126908336728,3.0901601314544678,799004,,,1991-03-22 00:00:00+01:00,1991-03-01 00:00:00+01:00,2.4811992774362635,42.470585,0.429
1991-04,DANONE,3.1668331623077393,3.322502613067627,3.3387666153409787,3.1668331623077393,2287826,,,1991-04-26 00:00:00+02:00,1991-04-01 00:00:00+02:00,4.915618941114275,42.470585,0.429
1991-05,DANONE,3.322502613067627,3.440998077392578,3.4526153127275983,3.322502613067627,853915,,,1991-05-13 00:00:00+02:00,1991-05-01 00:00:00+02:00,3.5664521032700014,42.470585,0.429
1991-06,DANONE,3.440998077392578,3.800123691558838,3.9172870066682743,3.440998077392578,6321197,,,1991-06-12 00:00:00+02:00,1991-06-03 00:00:00+02:00,10.436670003558612,42.470585,0.429
1991-07,DANONE,3.800123691558838,3.800123691558838,3.800123691558838,3.800123691558838,0,,,1991-07-01 00:00:00+02:00,1991-07-01 00:00:00+02:00,0.0,42.470585,0.429
1991-08,DANONE,3.800123691558838,3.93766188621521,3.973319893976277,3.800123691558838,4797795,,,1991-08-29 00:00:00+02:00,1991-08-01 00:00:00+02:00,3.6193083651956837,42.470585,0.429
1991-09,DANONE,3.93766188621521,4.0369954109191895,4.093028683971936,3.93766188621521,9166598,,,1991-09-23 00:00:00+02:00,1991-09-02 00:00:00+02:00,2.522652466727071,42.470585,0.429
1991-10,DANONE,4.093030187844756,4.184720516204834,4.207643648670999,3.9427568250602216,23785314,,,1991-10-31 00:00:00+01:00,1991-10-10 00:00:00+01:00,3.6592834583383693,42.470585,0.429
1991-11,DANONE,4.184720516204834,4.044634819030762,4.240756382271998,4.036995575872469,12655131,,,1991-11-12 00:00:00+01:00,1991-11-21 00:00:00+01:00,-3.34755204395627,42.470585,0.429
1991-12,DANONE,4.031900824286311,4.3426337242126465,4.398667786669804,3.9758667503131546,18276942,,,1991-12-31 00:00:00+01:00,1991-12-02 00:00:00+01:00,7.367757993372948,42.470585,0.429
1992-01,DANONE,4.3426337242126465,4.543848991394043,5.0990951435216,4.284054399814623,59622462,,,1992-01-20 00:00:00+01:00,1992-01-02 00:00:00+01:00,4.633484653782971,42.470585,0.429
1992-02,DANONE,4.536206800918127,4.71195125579834,4.801095421350364,4.498000764596224,22466577,,,1992-02-27 00:00:00+01:00,1992-02-04 00:00:00+01:00,3.699556581274588,42.470585,0.429
1992-03,DANONE,4.699214992022186,4.808737754821777,4.864771852058624,4.523470922085895,23422443,,,1992-03-31 00:00:00+02:00,1992-03-24 00:00:00+01:00,2.054064097211028,42.470585,0.429
1992-04,DANONE,4.793453892308498,4.925899028778076,4.976839440465193,4.6610114930198625,19342367,,,1992-04-30 00:00:00+02:00,1992-04-09 00:00:00+02:00,2.436424690425665,42.470585,0.429
1992-05,DANONE,4.925899028778076,4.818925380706787,5.035419940948486,4.7501559615883675,18724917,,,1992-05-11 00:00:00+02:00,1992-05-29 00:00:00+02:00,-2.1716573451125987,42.470585,0.429
1992-06,DANONE,5.218893092142839,5.083731174468994,5.218893092142839,4.959602355957031,37196611,,,1992-06-01 00:00:00+02:00,1992-06-18 00:00:00+02:00,5.495121273767634,42.470585,0.429
1992-07,DANONE,5.089247462148292,4.625836372375488,5.304402757199305,4.617560055055232,32445294,,,1992-07-16 00:00:00+02:00,1992-07-27 00:00:00+02:00,-9.007061671417627,42.470585,0.429
1992-08,DANONE,4.634112795372919,4.381442546844482,4.874092978766044,4.2843470288759615,19832968,,,1992-08-06 00:00:00+02:00,1992-08-10 00:00:00+02:00,-5.2832354164205615,42.470585,0.429
