Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2000-01,XANO Industri AB ser. B,0.006944552054356733,0.00615340331569314,0.007032460533082484,0.0060215434497112655,2000-01-17 00:00:00+01:00,2000-01-13 00:00:00+01:00,
2000-02,XANO Industri AB ser. B,0.006241307128220797,0.006592928431928158,0.007120366280939445,0.006153402111262166,2000-02-10 00:00:00+01:00,2000-02-01 00:00:00+01:00,7.142797143071844
2000-03,XANO Industri AB ser. B,0.006768743584177092,0.00615340331569314,0.006856649284887572,0.005801778929851392,2000-03-01 00:00:00+01:00,2000-03-15 00:00:00+01:00,-6.666614400157755
2000-04,XANO Industri AB ser. B,0.00615340331569314,0.00615340331569314,0.006417119359872984,0.005977589630975488,2000-04-06 00:00:00+02:00,2000-04-12 00:00:00+02:00,0.0
2000-05,XANO Industri AB ser. B,0.00615340331569314,0.00900198146700859,0.009949559345841408,0.005977590053580838,2000-05-05 00:00:00+02:00,2000-05-02 00:00:00+02:00,46.29272623900125
2000-06,XANO Industri AB ser. B,0.00900198146700859,0.008528194390237331,0.00920503493398428,0.008392824791371822,2000-06-07 00:00:00+02:00,2000-06-26 00:00:00+02:00,-5.263142103853957
2000-07,XANO Industri AB ser. B,0.008798928931355476,0.00934040267020464,0.009475773142668611,0.008528194390237331,2000-07-25 00:00:00+02:00,2000-07-04 00:00:00+02:00,9.523801203418692
2000-08,XANO Industri AB ser. B,0.009340399765369472,0.009475771337747574,0.00961113837943924,0.00859588012099266,2000-08-31 00:00:00+02:00,2000-08-17 00:00:00+02:00,1.4492808535412793
2000-09,XANO Industri AB ser. B,0.00934040267020464,0.008866613730788231,0.010152614026352046,0.008866613730788231,2000-09-07 00:00:00+02:00,2000-09-29 00:00:00+02:00,-6.428580695406927
2000-10,XANO Industri AB ser. B,0.008934296667575836,0.00920503493398428,0.009678823539439248,0.008866613730788231,2000-10-26 00:00:00+02:00,2000-10-18 00:00:00+02:00,3.816803274297631
2000-11,XANO Industri AB ser. B,0.00920503493398428,0.00920503493398428,0.0101526090875268,0.008934299780599139,2000-11-15 00:00:00+01:00,2000-11-01 00:00:00+01:00,0.0
2000-12,XANO Industri AB ser. B,0.009611140005290508,0.009475771337747574,0.009881876409053804,0.00906966719776392,2000-12-14 00:00:00+01:00,2000-12-27 00:00:00+01:00,2.941177363311853
