Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2018-01,Trojan Spectrum O Acc,216.0156707763672,215.84567260742188,219.2353057861328,215.7156982421875,2018-01-11 00:00:00+00:00,2018-01-04 00:00:00+00:00,
2018-02,Trojan Spectrum O Acc,214.54583740234375,215.01576232910156,215.01576232910156,207.99656677246094,2018-02-28 00:00:00+00:00,2018-02-12 00:00:00+00:00,-0.38449243308655845
2018-03,Trojan Spectrum O Acc,214.43585205078125,207.4866180419922,214.46583557128906,206.4867401123047,2018-03-13 00:00:00+00:00,2018-03-27 00:00:00+01:00,-3.501670856848771
2018-04,Trojan Spectrum O Acc,208.3265380859375,213.67591857910156,213.67591857910156,208.3265380859375,2018-04-30 00:00:00+01:00,2018-04-03 00:00:00+01:00,2.9829878165235524
2018-05,Trojan Spectrum O Acc,214.83578491210938,219.01531982421875,220.4851531982422,214.6858367919922,2018-05-29 00:00:00+01:00,2018-05-02 00:00:00+01:00,2.4988315391940574
2018-06,Trojan Spectrum O Acc,219.83522033691406,218.97532653808594,221.65501403808594,218.6953582763672,2018-06-18 00:00:00+01:00,2018-06-27 00:00:00+01:00,-0.018260497103539386
2018-07,Trojan Spectrum O Acc,219.5652618408203,223.83477783203125,224.39471435546875,218.1254119873047,2018-07-30 00:00:00+01:00,2018-07-06 00:00:00+01:00,2.219177553367002
2018-08,Trojan Spectrum O Acc,222.99945068359375,225.03927612304688,226.32916259765625,222.99945068359375,2018-08-10 00:00:00+01:00,2018-08-01 00:00:00+01:00,0.5381193676344154
2018-09,Trojan Spectrum O Acc,224.99928283691406,224.109375,225.25924682617188,221.349609375,2018-09-05 00:00:00+01:00,2018-09-13 00:00:00+01:00,-0.41321725659054787
2018-10,Trojan Spectrum O Acc,224.89927673339844,214.4402618408203,225.76919555664062,213.64031982421875,2018-10-02 00:00:00+01:00,2018-10-26 00:00:00+01:00,-4.314461703879946
2018-11,Trojan Spectrum O Acc,215.7101287841797,220.11973571777344,220.11973571777344,215.4501495361328,2018-11-30 00:00:00+00:00,2018-11-22 00:00:00+00:00,2.6485109783950023
2018-12,Trojan Spectrum O Acc,220.52969360351562,208.97076416015625,221.45960998535156,207.28089904785156,2018-12-04 00:00:00+00:00,2018-12-28 00:00:00+00:00,-5.064957724604868
2019-01,Trojan Spectrum O Acc,211.0205535888672,215.25018310546875,217.1599884033203,210.7305908203125,2019-01-22 00:00:00+00:00,2019-01-07 00:00:00+00:00,3.0049270148143403
2019-02,Trojan Spectrum O Acc,217.057373046875,219.75721740722656,222.5870361328125,217.057373046875,2019-02-19 00:00:00+00:00,2019-02-01 00:00:00+00:00,2.0938585216206063
2019-03,Trojan Spectrum O Acc,219.03724670410156,221.4571075439453,222.5170440673828,219.03724670410156,2019-03-25 00:00:00+00:00,2019-03-01 00:00:00+00:00,0.7735309705749982
2019-04,Trojan Spectrum O Acc,222.59703063964844,229.32662963867188,229.32662963867188,222.59703063964844,2019-04-30 00:00:00+01:00,2019-04-01 00:00:00+01:00,3.5535197682309505
2019-05,Trojan Spectrum O Acc,229.43663024902344,228.55670166015625,229.43663024902344,224.5569305419922,2019-05-01 00:00:00+01:00,2019-05-15 00:00:00+01:00,-0.33573422315965606
2019-06,Trojan Spectrum O Acc,228.55670166015625,234.59634399414062,235.54627990722656,228.41668701171875,2019-06-24 00:00:00+01:00,2019-06-05 00:00:00+01:00,2.642513778906719
2019-07,Trojan Spectrum O Acc,235.3262939453125,244.6357421875,244.6357421875,235.3262939453125,2019-07-31 00:00:00+01:00,2019-07-01 00:00:00+01:00,4.279435059572001
2019-08,Trojan Spectrum O Acc,244.18408203125,239.90419006347656,244.18408203125,238.29421997070312,2019-08-01 00:00:00+01:00,2019-08-27 00:00:00+01:00,-1.9341213518983547
2019-09,Trojan Spectrum O Acc,241.43414306640625,241.244140625,242.1541290283203,240.04417419433594,2019-09-03 00:00:00+01:00,2019-09-26 00:00:00+01:00,0.5585357059286533
2019-10,Trojan Spectrum O Acc,240.66415405273438,236.39425659179688,240.66415405273438,233.69432067871094,2019-10-01 00:00:00+01:00,2019-10-22 00:00:00+01:00,-2.010363451994457
2019-11,Trojan Spectrum O Acc,236.71426391601562,240.4841766357422,240.4841766357422,236.7042694091797,2019-11-29 00:00:00+00:00,2019-11-04 00:00:00+00:00,1.7301266548991334
2019-12,Trojan Spectrum O Acc,240.3541717529297,243.3640899658203,244.0640869140625,236.50425720214844,2019-12-27 00:00:00+00:00,2019-12-06 00:00:00+00:00,1.1975479511237452
2020-01,Trojan Spectrum O Acc,242.55410766601562,244.14407348632812,247.5339813232422,242.55410766601562,2020-01-21 00:00:00+00:00,2020-01-02 00:00:00+00:00,0.32050066245079556
2020-02,Trojan Spectrum O Acc,243.08999633789062,235.25,247.91000366210938,235.25,2020-02-21 00:00:00+00:00,2020-02-28 00:00:00+00:00,-3.6429610431752635
2020-03,Trojan Spectrum O Acc,232.11000061035156,208.17999267578125,234.9499969482422,200.5800018310547,2020-03-04 00:00:00+00:00,2020-03-24 00:00:00+00:00,-11.506910658541447
2020-04,Trojan Spectrum O Acc,209.02000427246094,222.7100067138672,222.7100067138672,204.3000030517578,2020-04-30 00:00:00+01:00,2020-04-03 00:00:00+01:00,6.979543927986831
2020-05,Trojan Spectrum O Acc,223.42999267578125,235.2100067138672,235.2100067138672,220.38999938964844,2020-05-29 00:00:00+01:00,2020-05-06 00:00:00+01:00,5.612679997832215
2020-06,Trojan Spectrum O Acc,234.63999938964844,238.0399932861328,239.83999633789062,231.52000427246094,2020-06-23 00:00:00+01:00,2020-06-15 00:00:00+01:00,1.2031743937273465
2020-07,Trojan Spectrum O Acc,238.72000122070312,239.74000549316406,243.6999969482422,238.2899932861328,2020-07-24 00:00:00+01:00,2020-07-02 00:00:00+01:00,0.7141708347251363
2020-08,Trojan Spectrum O Acc,239.6199951171875,244.75,244.75,239.24000549316406,2020-08-28 00:00:00+01:00,2020-08-04 00:00:00+01:00,2.089761571720161
2020-09,Trojan Spectrum O Acc,243.4499969482422,246.0500030517578,248.3300018310547,242.3699951171875,2020-09-16 00:00:00+01:00,2020-09-28 00:00:00+01:00,0.5311554859071865
2020-10,Trojan Spectrum O Acc,246.22999572753906,241.13999938964844,251.3300018310547,241.13999938964844,2020-10-14 00:00:00+01:00,2020-10-30 00:00:00+00:00,-1.9955308275596884
2020-11,Trojan Spectrum O Acc,241.8800048828125,254.22000122070312,255.77999877929688,241.0800018310547,2020-11-18 00:00:00+00:00,2020-11-03 00:00:00+00:00,5.42423565736152
2020-12,Trojan Spectrum O Acc,255.16000366210938,257.5400085449219,258.5,255.16000366210938,2020-12-21 00:00:00+00:00,2020-12-01 00:00:00+00:00,1.3059583464231306
2021-01,Trojan Spectrum O Acc,258.2799987792969,252.38999938964844,262.1600036621094,252.38999938964844,2021-01-11 00:00:00+00:00,2021-01-29 00:00:00+00:00,-1.9996928571877182
2021-02,Trojan Spectrum O Acc,250.5399932861328,250.27000427246094,262.6499938964844,250.27000427246094,2021-02-15 00:00:00+00:00,2021-02-26 00:00:00+00:00,-0.8399679552732908
2021-03,Trojan Spectrum O Acc,251.58999633789062,259.7699890136719,259.989990234375,249.74000549316406,2021-03-30 00:00:00+01:00,2021-03-05 00:00:00+00:00,3.7958942658060657
2021-04,Trojan Spectrum O Acc,260.3800048828125,275.3999938964844,275.3999938964844,260.3800048828125,2021-04-30 00:00:00+01:00,2021-04-01 00:00:00+01:00,6.0168632035434655
2021-05,Trojan Spectrum O Acc,274.05999755859375,270.6000061035156,274.32000732421875,267.510009765625,2021-05-07 00:00:00+01:00,2021-05-19 00:00:00+01:00,-1.7429149961321166
2021-06,Trojan Spectrum O Acc,271.3900146484375,278.4100036621094,278.4100036621094,270.9700012207031,2021-06-30 00:00:00+01:00,2021-06-04 00:00:00+01:00,2.8861778944698546
2021-07,Trojan Spectrum O Acc,279.0299987792969,280.07000732421875,281.510009765625,277.6099853515625,2021-07-26 00:00:00+01:00,2021-07-20 00:00:00+01:00,0.5962442585662364
2021-08,Trojan Spectrum O Acc,279.8999938964844,288.5199890136719,288.5199890136719,279.8399963378906,2021-08-31 00:00:00+01:00,2021-08-03 00:00:00+01:00,3.017096250392548
2021-09,Trojan Spectrum O Acc,287.95001220703125,284.3299865722656,288.45001220703125,2.8842999935150146,2021-09-07 00:00:00+01:00,2021-09-06 00:00:00+01:00,-1.4522399143747755
2021-10,Trojan Spectrum O Acc,282.1000061035156,291.739990234375,291.739990234375,278.5899963378906,2021-10-29 00:00:00+01:00,2021-10-05 00:00:00+01:00,2.606128094838156
2021-11,Trojan Spectrum O Acc,292.79998779296875,297.0799865722656,303.7699890136719,292.79998779296875,2021-11-17 00:00:00+00:00,2021-11-01 00:00:00+00:00,1.8303957347776123
2021-12,Trojan Spectrum O Acc,293.3900146484375,297.0,300.3599853515625,290.6499938964844,2021-12-09 00:00:00+00:00,2021-12-02 00:00:00+00:00,-0.0269242547061177
2022-01,Trojan Spectrum O Acc,296.5199890136719,275.0,296.5199890136719,270.4100036621094,2022-01-04 00:00:00+00:00,2022-01-28 00:00:00+00:00,-7.4074074074074066
2022-02,Trojan Spectrum O Acc,278.4100036621094,275.94000244140625,281.0400085449219,268.5400085449219,2022-02-10 00:00:00+00:00,2022-02-24 00:00:00+00:00,0.34181906960226716
2022-03,Trojan Spectrum O Acc,275.9599914550781,288.4200134277344,290.17999267578125,267.82000732421875,2022-03-30 00:00:00+01:00,2022-03-09 00:00:00+00:00,4.522726272345445
2022-04,Trojan Spectrum O Acc,286.2099914550781,283.3800048828125,288.04998779296875,2.8124001026153564,2022-04-05 00:00:00+01:00,2022-04-19 00:00:00+01:00,-1.747454514346547
2022-05,Trojan Spectrum O Acc,276.45001220703125,267.8699951171875,280.5400085449219,267.5199890136719,2022-05-05 00:00:00+01:00,2022-05-11 00:00:00+01:00,-5.473219527975848
