Month,Asset Name,Open,Close,High,Low,Volume,Dividends,Splits,Date of High,Date of Low,Percent Change,PE Ratio,Beta
1993-10,BNP PARIBAS ACT.A,4.133862018585205,4.210237503051758,4.29616049896233,4.009749872177109,66892851,,,1993-10-26 00:00:00+01:00,1993-10-20 00:00:00+01:00,,10.758169,1.619
1993-11,BNP PARIBAS ACT.A,4.210237503051758,4.047937870025635,4.353442192077637,4.028843924147617,5316382,,,1993-11-16 00:00:00+01:00,1993-11-29 00:00:00+01:00,-3.8548807022996123,10.758169,1.619
1993-12,BNP PARIBAS ACT.A,4.047937870025635,4.181596755981445,4.3152548396709935,4.047937807560024,355051,,,1993-12-14 00:00:00+01:00,1993-12-15 00:00:00+01:00,3.301900628108312,10.758169,1.619
1994-01,BNP PARIBAS ACT.A,4.181596755981445,4.143407821655273,4.181596755981445,3.9429204694195317,356654,,,1994-01-03 00:00:00+01:00,1994-01-14 00:00:00+01:00,-0.9132620038396988,10.758169,1.619
1994-02,BNP PARIBAS ACT.A,4.143407821655273,3.88563871383667,4.143408993039477,3.8569977941368205,328991,,,1994-02-11 00:00:00+01:00,1994-02-25 00:00:00+01:00,-6.221186011943813,10.758169,1.619
1994-03,BNP PARIBAS ACT.A,3.8856387138366704,3.618321418762207,3.8856387138366704,3.608774447039603,289765,,,1994-03-01 00:00:00+01:00,1994-03-25 00:00:00+01:00,-6.879623010820646,10.758169,1.619
1994-04,BNP PARIBAS ACT.A,3.618321418762207,3.532398223876953,3.7615272109966686,3.5133042808716546,191739,,,1994-04-12 00:00:00+02:00,1994-04-26 00:00:00+02:00,-2.374670045610472,10.758169,1.619
1994-05,BNP PARIBAS ACT.A,3.5323982238769527,3.6660573482513428,3.9715609722687977,3.5323982238769527,479036,,,1994-05-25 00:00:00+02:00,1994-05-02 00:00:00+02:00,3.7838068049896423,10.758169,1.619
1994-06,BNP PARIBAS ACT.A,3.6660573482513428,3.5228524208068848,3.7042440876377096,3.494211496799536,193821,,,1994-06-08 00:00:00+02:00,1994-06-22 00:00:00+02:00,-3.906238060153766,10.758169,1.619
1994-07,BNP PARIBAS ACT.A,3.834608554840088,4.063229560852051,4.125580978250801,3.6579460483481667,297820,,,1994-07-22 00:00:00+02:00,1994-07-06 00:00:00+02:00,15.339193230280035,10.758169,1.619
