Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2020-06,Acapital Fertility And Genomics,10.123040199279785,10.342089653015137,10.342089653015137,9.808950424194336,2020-06-30 00:00:00+02:00,2020-06-11 00:00:00+02:00,
2020-07,Acapital Fertility And Genomics,10.481269836425781,10.322580337524414,10.639809608459473,10.25016975402832,2020-07-20 00:00:00+02:00,2020-07-13 00:00:00+02:00,-0.1886399764967739
2020-08,Acapital Fertility And Genomics,10.51965045928955,10.623820304870605,10.738880157470703,10.428759574890137,2020-08-19 00:00:00+02:00,2020-08-11 00:00:00+02:00,2.9182622706372285
2020-09,Acapital Fertility And Genomics,10.591719627380371,10.856769561767578,10.856769561767578,10.359780311584473,2020-09-30 00:00:00+02:00,2020-09-08 00:00:00+02:00,2.1927070508729773
2020-10,Acapital Fertility And Genomics,10.84751033782959,10.632960319519043,11.346790313720703,10.632960319519043,2020-10-13 00:00:00+02:00,2020-10-30 00:00:00+01:00,-2.06147179393662
2020-11,Acapital Fertility And Genomics,10.889320373535156,11.971179962158203,11.971179962158203,10.889320373535156,2020-11-30 00:00:00+01:00,2020-11-02 00:00:00+01:00,12.585579203023789
2020-12,Acapital Fertility And Genomics,11.9935302734375,12.973259925842285,13.402970314025879,11.9935302734375,2020-12-22 00:00:00+01:00,2020-12-01 00:00:00+01:00,8.37077019017116
2021-01,Acapital Fertility And Genomics,12.965629577636719,14.080069541931152,14.991109848022461,12.965629577636719,2021-01-20 00:00:00+01:00,2021-01-04 00:00:00+01:00,8.531468747374294
2021-02,Acapital Fertility And Genomics,14.407540321350098,13.735199928283691,14.968440055847168,13.735199928283691,2021-02-12 00:00:00+01:00,2021-02-26 00:00:00+01:00,-2.4493459540126716
2021-03,Acapital Fertility And Genomics,14.070500373840332,14.052539825439453,14.133830070495605,13.053979873657227,2021-03-15 00:00:00+01:00,2021-03-08 00:00:00+01:00,2.3104133817687833
2021-04,Acapital Fertility And Genomics,14.1110200881958,14.561240196228027,14.81404972076416,13.897080421447754,2021-04-27 00:00:00+02:00,2021-04-12 00:00:00+02:00,3.619988821292419
2021-05,Acapital Fertility And Genomics,14.392419815063477,14.28689956665039,14.392419815063477,13.419219970703125,2021-05-03 00:00:00+02:00,2021-05-13 00:00:00+02:00,-1.8840471407696624
2021-06,Acapital Fertility And Genomics,14.165789604187012,16.63916015625,16.63916015625,14.04677963256836,2021-06-30 00:00:00+02:00,2021-06-03 00:00:00+02:00,16.46445807661756
2021-07,Acapital Fertility And Genomics,16.84712028503418,16.605009078979492,16.84712028503418,16.142040252685547,2021-07-01 00:00:00+02:00,2021-07-15 00:00:00+02:00,-0.2052451983742709
2021-08,Acapital Fertility And Genomics,16.54046058654785,17.37381935119629,17.37381935119629,16.54046058654785,2021-08-31 00:00:00+02:00,2021-08-02 00:00:00+02:00,4.629990074441115
2021-09,Acapital Fertility And Genomics,17.487030029296875,16.42082977294922,17.65049934387207,16.42082977294922,2021-09-06 00:00:00+02:00,2021-09-30 00:00:00+02:00,-5.485204830228952
2021-10,Acapital Fertility And Genomics,16.334369659423828,16.97187042236328,16.97187042236328,16.06100082397461,2021-10-29 00:00:00+02:00,2021-10-04 00:00:00+02:00,3.3557418049714904
