Month,Asset Name,Open,Close,High,Low,Volume,Dividends,Splits,Date of High,Date of Low,Percent Change,PE Ratio,Beta
2001-12,CREDIT AGRICOLE,-50.451863122268215,-49.18019485473633,-48.7378821503143,-49.207828521728516,72004260,,,2001-12-20 00:00:00+01:00,2001-12-25 00:00:00+01:00,,7.1417522,1.527
2002-01,CREDIT AGRICOLE,-49.18019485473633,-51.41941833496094,-49.04197343680158,-51.72352370054201,41284527,,,2002-01-04 00:00:00+01:00,2002-01-29 00:00:00+01:00,4.55310005753049,7.1417522,1.527
2002-02,CREDIT AGRICOLE,-51.447075649018366,-52.38699722290039,-49.48428624712671,-52.027613634211775,17498858,,,2002-02-07 00:00:00+01:00,2002-02-18 00:00:00+01:00,1.8817382990145237,7.1417522,1.527
2002-03,CREDIT AGRICOLE,-52.13819213722688,-59.38114547729492,-51.97230956265692,-59.38114547729492,34839689,,,2002-03-12 00:00:00+01:00,2002-03-28 00:00:00+01:00,13.350924132252274,7.1417522,1.527
2002-04,CREDIT AGRICOLE,-59.38114547729492,-64.85482788085938,-59.38114547729492,-64.44014883989293,25548652,,,2002-04-01 00:00:00+02:00,2002-04-26 00:00:00+02:00,9.217879445685973,7.1417522,1.527
2002-05,CREDIT AGRICOLE,-64.85482788085938,-67.72989654541016,-64.13605499267578,-66.34764710863854,22097399,,,2002-05-06 00:00:00+02:00,2002-05-24 00:00:00+02:00,4.433083485831446,7.1417522,1.527
2002-06,CREDIT AGRICOLE,-67.22086476804905,-63.62934875488281,-63.62934875488282,-67.22086476804905,18979574,,,2002-06-28 00:00:00+02:00,2002-06-03 00:00:00+02:00,-6.054265545464244,7.1417522,1.527
2002-07,CREDIT AGRICOLE,-63.62932609057949,-59.10457229614258,-50.90346746521018,-62.49813735366233,37324104,,,2002-07-24 00:00:00+02:00,2002-07-01 00:00:00+02:00,-7.111146895705122,7.1417522,1.527
2002-08,CREDIT AGRICOLE,-58.53899616442387,-61.93256378173828,-58.96317494833915,-64.25149996708545,68671473,,,2002-08-02 00:00:00+02:00,2002-08-23 00:00:00+02:00,4.784725404028123,7.1417522,1.527
2002-09,CREDIT AGRICOLE,-61.64977052396426,-44.00322723388672,-47.36851386022376,-60.29234232178649,40725774,,,2002-09-30 00:00:00+02:00,2002-09-02 00:00:00+02:00,-28.949772870759617,7.1417522,1.527
2002-10,CREDIT AGRICOLE,-44.08806759925306,-46.71806716918945,-41.96707283038561,-50.42270985145986,37901251,,,2002-10-08 00:00:00+02:00,2002-10-18 00:00:00+02:00,6.169638242378839,7.1417522,1.527
2002-11,CREDIT AGRICOLE,-46.8311966819211,-46.3221549987793,-46.661513526825004,-50.19647763330154,32950256,,,2002-11-29 00:00:00+01:00,2002-11-06 00:00:00+01:00,-0.8474498077507331,7.1417522,1.527
2002-12,CREDIT AGRICOLE,-46.378709344899995,-40.666221618652344,-41.14697729867905,-46.15247344970703,48968597,,,2002-12-31 00:00:00+01:00,2002-12-02 00:00:00+01:00,-12.20999623242054,7.1417522,1.527
2003-01,CREDIT AGRICOLE,-40.66620936954808,-40.49654769897461,-40.439971923828125,-42.73062633297743,38659076,,,2003-01-08 00:00:00+01:00,2003-01-16 00:00:00+01:00,-0.4172355161707775,7.1417522,1.527
2003-02,CREDIT AGRICOLE,-40.86417697113029,-39.16739273071289,-39.56330636553042,-41.42976541510439,30055789,,,2003-02-28 00:00:00+01:00,2003-02-18 00:00:00+01:00,-3.282143895676748,7.1417522,1.527
2003-03,CREDIT AGRICOLE,-39.59158940169455,-40.355133056640625,-37.01813193742959,-40.128898676304644,48792457,,,2003-03-11 00:00:00+01:00,2003-03-27 00:00:00+01:00,3.0324722763493295,7.1417522,1.527
2003-04,CREDIT AGRICOLE,-40.66621321158273,-46.63323974609375,-41.005568631001125,-45.558592253063736,58449965,,,2003-04-01 00:00:00+02:00,2003-04-24 00:00:00+02:00,15.557145309473919,7.1417522,1.527
2003-05,CREDIT AGRICOLE,-46.63323974609375,-50.337860107421875,-46.039367689612405,-48.782477286595615,72911718,,,2003-05-20 00:00:00+02:00,2003-05-30 00:00:00+02:00,7.944162536205623,7.1417522,1.527
2003-06,CREDIT AGRICOLE,-50.30959105654946,-48.29777526855469,-49.173272251633065,-50.055073732617146,117659538,,,2003-06-24 00:00:00+02:00,2003-06-03 00:00:00+02:00,-4.052784195660308,7.1417522,1.527
2003-07,CREDIT AGRICOLE,-48.151854488530624,-49.406734466552734,-48.58959728045037,-49.99038321353252,105583317,,,2003-07-01 00:00:00+02:00,2003-07-16 00:00:00+02:00,2.296087535775304,7.1417522,1.527
2003-08,CREDIT AGRICOLE,-49.11490143713243,-50.48649215698242,-49.90283861663868,-53.696620277747954,81560624,,,2003-08-01 00:00:00+02:00,2003-08-18 00:00:00+02:00,2.185446381121703,7.1417522,1.527
2003-09,CREDIT AGRICOLE,-50.92424243553049,-48.82307052612305,-49.43591378290848,-50.83669831460714,92278341,,,2003-09-30 00:00:00+02:00,2003-09-09 00:00:00+02:00,-3.2947855154743966,7.1417522,1.527
2003-10,CREDIT AGRICOLE,-48.881443712411134,-53.72512435913086,-49.78611673244608,-54.04681733936956,118249110,,,2003-10-01 00:00:00+02:00,2003-10-21 00:00:00+02:00,10.040445593000836,7.1417522,1.527
2003-11,CREDIT AGRICOLE,-53.872152571873855,-53.51927947998047,-52.75471878051758,-53.960374125121874,119155296,,,2003-11-20 00:00:00+01:00,2003-11-04 00:00:00+01:00,-0.38314453732001263,7.1417522,1.527
2003-12,CREDIT AGRICOLE,-53.66631505015959,-55.66593551635742,-53.51928401178879,-54.989595054581876,79156113,,,2003-12-10 00:00:00+01:00,2003-12-22 00:00:00+01:00,4.01099577056141,7.1417522,1.527
2004-01,CREDIT AGRICOLE,-55.66593551635742,-57.72437286376953,-55.66593551635742,-58.10663802257423,71027763,,,2004-01-01 00:00:00+01:00,2004-01-28 00:00:00+01:00,3.6978402111058406,7.1417522,1.527
2004-02,CREDIT AGRICOLE,-57.98902257671549,-60.87083053588867,-58.37129872832548,-60.87082754660415,74363371,,,2004-02-04 00:00:00+01:00,2004-02-18 00:00:00+01:00,5.450830413601593,7.1417522,1.527
2004-03,CREDIT AGRICOLE,-60.75321015806044,-62.4881706237793,-59.547551431388094,-62.69401660799288,105487787,,,2004-03-05 00:00:00+01:00,2004-03-18 00:00:00+01:00,2.657003483691689,7.1417522,1.527
2004-04,CREDIT AGRICOLE,-62.78221688243327,-60.5179557800293,-60.87083053588867,-63.870262145996094,77496948,,,2004-04-16 00:00:00+02:00,2004-04-09 00:00:00+02:00,-3.152940507111357,7.1417522,1.527
2004-05,CREDIT AGRICOLE,-60.635582901827846,-60.902652740478516,-57.72436935635242,-61.664799326911336,74038120,,,2004-05-17 00:00:00+02:00,2004-05-05 00:00:00+02:00,0.6356740829903673,7.1417522,1.527
2004-06,CREDIT AGRICOLE,-60.902645649658105,-60.41930389404297,-61.26517241070352,-62.68502223065822,70077802,,,2004-06-30 00:00:00+02:00,2004-06-07 00:00:00+02:00,-0.7936416965205417,7.1417522,1.527
2004-07,CREDIT AGRICOLE,-60.600561310347835,-59.210906982421875,-58.66713076991066,-60.41930424022404,60267773,,,2004-07-22 00:00:00+02:00,2004-07-01 00:00:00+02:00,-2.0000179309252797,7.1417522,1.527
2004-08,CREDIT AGRICOLE,-58.606715385650524,-62.53396987915039,-59.392150020136214,-62.715217868415664,60924936,,,2004-08-13 00:00:00+02:00,2004-08-30 00:00:00+02:00,5.612247922017222,7.1417522,1.527
2004-09,CREDIT AGRICOLE,-62.624592191392935,-66.34039306640625,-63.53087727471289,-66.24974488222625,116847393,,,2004-09-01 00:00:00+02:00,2004-09-22 00:00:00+02:00,6.086968722139252,7.1417522,1.527
2004-10,CREDIT AGRICOLE,-66.49143752210144,41.33964920043945,41.98754449505544,-68.81757950081685,84486881,,,2004-10-22 00:00:00+02:00,2004-10-19 00:00:00+02:00,-162.31444718613406,7.1417522,1.527
2004-11,CREDIT AGRICOLE,41.177677263073534,40.097843170166016,43.01338879902862,38.96401713002447,104191067,,,2004-11-11 00:00:00+01:00,2004-11-22 00:00:00+01:00,-3.0039104208466227,7.1417522,1.527
2004-12,CREDIT AGRICOLE,40.34979707236714,40.76924133300781,41.74256210619772,39.809881790215904,83470061,,,2004-12-16 00:00:00+01:00,2004-12-07 00:00:00+01:00,1.6743996927528926,7.1417522,1.527
2005-01,CREDIT AGRICOLE,40.769243475292136,41.96293640136719,42.73425340913738,40.493775933597405,70745305,,,2005-01-19 00:00:00+01:00,2005-01-05 00:00:00+01:00,2.927930541088908,7.1417522,1.527
2005-02,CREDIT AGRICOLE,42.14658789617614,41.15489959716797,43.21172643074975,40.7141467520006,79435229,,,2005-02-07 00:00:00+01:00,2005-02-24 00:00:00+01:00,-1.92559642745328,7.1417522,1.527
2005-03,CREDIT AGRICOLE,41.30182043868565,38.51040267944336,42.51387591888305,38.49204450508472,115140873,,,2005-03-08 00:00:00+01:00,2005-03-30 00:00:00+02:00,-6.42571587735471,7.1417522,1.527
2005-04,CREDIT AGRICOLE,38.54713021975076,36.74741744995117,39.53883016874242,36.47194882708049,97354333,,,2005-04-08 00:00:00+02:00,2005-04-29 00:00:00+02:00,-4.5779454558475985,7.1417522,1.527
2005-05,CREDIT AGRICOLE,37.18815304398659,39.373233795166016,40.199943542480476,36.93105227338623,94177448,,,2005-05-19 00:00:00+02:00,2005-05-02 00:00:00+02:00,7.145580635132043,7.1417522,1.527
2005-06,CREDIT AGRICOLE,39.56009435697999,39.16767501831055,40.88685993107756,38.532333026108624,99116551,,,2005-06-17 00:00:00+02:00,2005-06-14 00:00:00+02:00,-0.5220774547624374,7.1417522,1.527
2005-07,CREDIT AGRICOLE,38.84999447987769,42.25100326538086,42.979790020114365,37.411109299189036,87809084,,,2005-07-21 00:00:00+02:00,2005-07-07 00:00:00+02:00,7.872124770308386,7.1417522,1.527
2005-08,CREDIT AGRICOLE,42.082822904294574,40.3636360168457,43.2414133034369,39.429284082236656,76078209,,,2005-08-04 00:00:00+02:00,2005-08-29 00:00:00+02:00,-4.467035342759795,7.1417522,1.527
2005-09,CREDIT AGRICOLE,40.45707218150061,45.595951080322266,46.02575176011239,40.326252505421834,101929516,,,2005-09-30 00:00:00+02:00,2005-09-02 00:00:00+02:00,12.962942836202519,7.1417522,1.527
2005-10,CREDIT AGRICOLE,45.59595926619959,-11.220789909362793,46.58635711669922,-11.028041028728975,80116336,,,2005-10-04 00:00:00+02:00,2005-10-31 00:00:00+01:00,-124.60918051604217,7.1417522,1.527
2005-11,CREDIT AGRICOLE,-11.19784343582549,-11.789862632751465,-11.312575745624972,-11.91836144165609,82029459,,,2005-11-01 00:00:00+01:00,2005-11-14 00:00:00+01:00,5.0715923565579635,7.1417522,1.527
