Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2019-01,PIMCO StocksPLUS Absolute Retur,7.595914363861084,8.245565414428711,8.245565414428711,7.412680149078369,2019-01-31 00:00:00-05:00,2019-01-03 00:00:00-05:00,
2019-02,PIMCO StocksPLUS Absolute Retur,8.245565414428711,8.503759384155273,8.53707504272461,8.245565414428711,2019-02-25 00:00:00-05:00,2019-02-01 00:00:00-05:00,3.1313070329265225
2019-03,PIMCO StocksPLUS Absolute Retur,8.562060356140137,8.686878204345703,8.745686531066895,8.39548397064209,2019-03-21 00:00:00-04:00,2019-03-08 00:00:00-05:00,2.153386660159118
2019-04,PIMCO StocksPLUS Absolute Retur,8.779292106628418,9.056533813476562,9.056533813476562,8.779292106628418,2019-04-30 00:00:00-04:00,2019-04-01 00:00:00-04:00,4.25533316382789
2019-05,PIMCO StocksPLUS Absolute Retur,8.9893217086792,8.451643943786621,9.056533813476562,8.451643943786621,2019-05-03 00:00:00-04:00,2019-05-31 00:00:00-04:00,-6.679043905184079
2019-06,PIMCO StocksPLUS Absolute Retur,8.434840202331543,9.083990097045898,9.118202209472656,8.434840202331543,2019-06-20 00:00:00-04:00,2019-06-03 00:00:00-04:00,7.48193082275026
2019-07,PIMCO StocksPLUS Absolute Retur,9.160971641540527,9.212294578552246,9.357705116271973,9.160971641540527,2019-07-26 00:00:00-04:00,2019-07-01 00:00:00-04:00,1.412424277609814
2019-08,PIMCO StocksPLUS Absolute Retur,9.12675666809082,9.007003784179688,9.12675666809082,8.716181755065918,2019-08-01 00:00:00-04:00,2019-08-14 00:00:00-04:00,-2.2284436588741907
2019-09,PIMCO StocksPLUS Absolute Retur,8.938577651977539,9.177262306213379,9.273680686950684,8.938577651977539,2019-09-12 00:00:00-04:00,2019-09-03 00:00:00-04:00,1.890290335313738
2019-10,PIMCO StocksPLUS Absolute Retur,9.063313484191895,9.405158996582031,9.4314546585083,8.896772384643555,2019-10-30 00:00:00-04:00,2019-10-02 00:00:00-04:00,2.4832753250864092
2019-11,PIMCO StocksPLUS Absolute Retur,9.405158996582031,9.75577163696289,9.79959774017334,9.405158996582031,2019-11-27 00:00:00-05:00,2019-11-01 00:00:00-04:00,3.72787573828659
