Month,Asset Name,Open,Close,High,Low,Volume,Dividends,Splits,Date of High,Date of Low,Percent Change,PE Ratio,Beta
2000-01,AIR LIQUIDE,15.961745757710975,14.93563175201416,17.006863209049296,14.251556205332763,31799821,,,2000-01-07 00:00:00+01:00,2000-01-21 00:00:00+01:00,,32.088734,0.656
2000-02,AIR LIQUIDE,15.011645605252426,13.320455551147461,15.486693128773744,13.301453310413258,23501540,,,2000-02-04 00:00:00+01:00,2000-02-29 00:00:00+01:00,-10.81424761727192,32.088734,0.656
2000-03,AIR LIQUIDE,13.48197339105184,13.786008834838867,14.270563466451781,12.275343710481778,28293991,,,2000-03-30 00:00:00+02:00,2000-03-13 00:00:00+01:00,3.4950252407193627,32.088734,0.656
2000-04,AIR LIQUIDE,14.061540868722643,13.624493598937988,14.821624047344526,13.396467003482728,18288617,,,2000-04-05 00:00:00+02:00,2000-04-10 00:00:00+02:00,-1.1715880777089849,32.088734,0.656
2000-05,AIR LIQUIDE,13.605490684509277,14.549417495727539,15.003786713544086,13.595988015124355,32954825,,,2000-05-23 00:00:00+02:00,2000-05-02 00:00:00+02:00,6.788684585397342,32.088734,0.656
2000-06,AIR LIQUIDE,14.58808880879102,14.56462574005127,14.723432340653149,13.570130208169502,23334456,,,2000-06-05 00:00:00+02:00,2000-06-14 00:00:00+02:00,0.104528200721421,32.088734,0.656
2000-07,AIR LIQUIDE,14.447341326132806,14.660582542419434,14.905814573204948,13.978199220907017,18034730,,,2000-07-05 00:00:00+02:00,2000-07-05 00:00:00+02:00,0.6588346592682592,32.088734,0.656
2000-08,AIR LIQUIDE,14.820518330047511,15.300320625305176,15.641514014481528,14.394029549052163,18712510,,,2000-08-18 00:00:00+02:00,2000-08-03 00:00:00+02:00,4.363660727905616,32.088734,0.656
2000-09,AIR LIQUIDE,15.14038381265219,14.170121192932129,15.844092318528876,13.56237328862453,32665283,,,2000-09-07 00:00:00+02:00,2000-09-22 00:00:00+02:00,-7.386769598173071,32.088734,0.656
2000-10,AIR LIQUIDE,13.796939502257153,14.852506637573242,14.873830340201598,13.274496626526739,25991578,,,2000-10-31 00:00:00+01:00,2000-10-13 00:00:00+02:00,4.815664138295994,32.088734,0.656
2000-11,AIR LIQUIDE,14.660585766086419,16.02535057067871,16.227933257553893,14.628598839504969,33050206,,,2000-11-30 00:00:00+01:00,2000-11-14 00:00:00+01:00,7.896606018935937,32.088734,0.656
2000-12,AIR LIQUIDE,15.993370104526651,16.942304611206055,16.952967539875274,15.40694299655016,24777906,,,2000-12-29 00:00:00+01:00,2000-12-14 00:00:00+01:00,5.721896918779912,32.088734,0.656
2001-01,AIR LIQUIDE,16.942304611206055,15.5562105178833,17.272830963134766,15.129720406119448,32936486,,,2001-01-09 00:00:00+01:00,2001-01-31 00:00:00+01:00,-8.181260608465024,32.088734,0.656
2001-02,AIR LIQUIDE,15.353633292957106,15.854758262634277,16.505150497112787,15.151047253734164,30052953,,,2001-02-19 00:00:00+01:00,2001-02-07 00:00:00+01:00,1.9191546964973716,32.088734,0.656
2001-03,AIR LIQUIDE,15.897407471239886,16.995616912841797,18.87217183973521,15.737473226047198,47349308,,,2001-03-08 00:00:00+01:00,2001-03-01 00:00:00+01:00,7.195686186501127,32.088734,0.656
2001-04,AIR LIQUIDE,17.04893018719577,18.104490280151367,18.307069785330466,16.52647378001552,33246986,,,2001-04-20 00:00:00+02:00,2001-04-04 00:00:00+02:00,6.524466708070542,32.088734,0.656
2001-05,AIR LIQUIDE,18.104490280151367,17.846660614013672,18.83452033996582,17.26216803690388,31135459,,,2001-05-17 00:00:00+02:00,2001-05-03 00:00:00+02:00,-1.4241199953602846,32.088734,0.656
2001-06,AIR LIQUIDE,17.716395385289307,18.475919723510742,18.475919723510742,17.10410322985877,30773655,,,2001-06-29 00:00:00+02:00,2001-06-25 00:00:00+02:00,3.5259207484618083,32.088734,0.656
2001-07,AIR LIQUIDE,18.443258607839653,17.52872085571289,18.443258607839653,16.668613052397887,29917011,,,2001-07-02 00:00:00+02:00,2001-07-25 00:00:00+02:00,-5.126666937140534,32.088734,0.656
2001-08,AIR LIQUIDE,17.256535358964992,16.929912567138672,17.70291714817181,16.439976257278957,36074201,,,2001-08-29 00:00:00+02:00,2001-08-20 00:00:00+02:00,-3.416155083438721,32.088734,0.656
2001-09,AIR LIQUIDE,17.09322267376564,16.7666015625,17.180321991554415,14.164512527326881,41373607,,,2001-09-06 00:00:00+02:00,2001-09-21 00:00:00+02:00,-0.9646299352759957,32.088734,0.656
2001-10,AIR LIQUIDE,16.712160502247038,16.309328079223633,17.942441276518654,15.91738087420878,37483796,,,2001-10-25 00:00:00+02:00,2001-10-01 00:00:00+02:00,-2.7272878261692557,32.088734,0.656
2001-11,AIR LIQUIDE,16.646837558328773,17.256532669067383,17.855339605751915,16.135133791292205,38169554,,,2001-11-20 00:00:00+01:00,2001-11-06 00:00:00+01:00,5.807747475816538,32.088734,0.656
2001-12,AIR LIQUIDE,17.017011023371875,17.136770248413086,17.61581646632397,16.407315116828453,21578847,,,2001-12-06 00:00:00+01:00,2001-12-17 00:00:00+01:00,-0.6940120761859236,32.088734,0.656
2002-01,AIR LIQUIDE,17.136770248413086,17.256532669067383,17.68114111482795,16.30932983107435,34609871,,,2002-01-03 00:00:00+01:00,2002-01-15 00:00:00+01:00,0.6988622646988407,32.088734,0.656
2002-02,AIR LIQUIDE,17.365405980192463,17.779125213623047,17.964210810441543,16.777487285966824,29953513,,,2002-02-28 00:00:00+01:00,2002-02-19 00:00:00+01:00,3.028375135246142,32.088734,0.656
2002-03,AIR LIQUIDE,17.822676979405667,17.931554794311523,18.66100783623259,17.637591366325296,33071223,,,2002-03-04 00:00:00+01:00,2002-03-01 00:00:00+01:00,0.8573514099089685,32.088734,0.656
2002-04,AIR LIQUIDE,17.931554794311523,18.704561233520508,18.94408519905747,17.93155421521242,40338834,,,2002-04-23 00:00:00+02:00,2002-04-16 00:00:00+02:00,4.310872359234619,32.088734,0.656
2002-05,AIR LIQUIDE,18.704561233520508,18.801597595214844,19.13456955713324,17.935884465699292,36197992,,,2002-05-24 00:00:00+02:00,2002-05-07 00:00:00+02:00,0.5187844851470613,32.088734,0.656
2002-06,AIR LIQUIDE,18.71280901326873,19.45366096496582,19.45366096496582,17.669506713345704,42979136,,,2002-06-28 00:00:00+02:00,2002-06-14 00:00:00+02:00,3.4681274633647785,32.088734,0.656
2002-07,AIR LIQUIDE,19.45365748782643,17.880388259887695,19.97809002165815,15.183349313671192,50991020,,,2002-07-08 00:00:00+02:00,2002-07-24 00:00:00+02:00,-8.087283457398787,32.088734,0.656
2002-08,AIR LIQUIDE,17.58071518831793,17.643144607543945,18.604595184326172,15.495499022461448,36310026,,,2002-08-19 00:00:00+02:00,2002-08-06 00:00:00+02:00,-1.3268372526114236,32.088734,0.656
2002-09,AIR LIQUIDE,17.630657321884048,15.607878684997559,17.630657321884048,13.934713969601411,38030942,,,2002-09-02 00:00:00+02:00,2002-09-24 00:00:00+02:00,-11.535732250792396,32.088734,0.656
2002-10,AIR LIQUIDE,15.67031283177401,16.15727996826172,18.3298962970035,15.008538382652434,48402065,,,2002-10-22 00:00:00+02:00,2002-10-01 00:00:00+02:00,3.520025330490628,32.088734,0.656
2002-11,AIR LIQUIDE,16.23219718039477,16.86899757385254,17.243582225325067,15.458046709363282,38389508,,,2002-11-18 00:00:00+01:00,2002-11-01 00:00:00+01:00,4.404934537179961,32.088734,0.656
2002-12,AIR LIQUIDE,16.84402471126977,15.695287704467773,17.093751699828495,15.058481833585123,29969267,,,2002-12-02 00:00:00+01:00,2002-12-30 00:00:00+01:00,-6.95779262665881,32.088734,0.656
2003-01,AIR LIQUIDE,15.67031192779541,14.571518898010254,16.531864562543547,13.110614777595075,39283303,,,2003-01-07 00:00:00+01:00,2003-01-29 00:00:00+01:00,-7.1599121189580455,32.088734,0.656
2003-02,AIR LIQUIDE,14.833729440389526,14.871186256408691,15.083456108408338,13.747420767635392,42398484,,,2003-02-19 00:00:00+01:00,2003-02-11 00:00:00+01:00,2.0565279467150033,32.088734,0.656
2003-03,AIR LIQUIDE,14.996047455187536,15.170858383178711,16.456949947760865,13.485209156956643,40966207,,,2003-03-21 00:00:00+01:00,2003-03-13 00:00:00+01:00,2.0151191815036107,32.088734,0.656
2003-04,AIR LIQUIDE,15.245778406574205,16.94391441345215,17.268558704838618,15.183346939481527,42543397,,,2003-04-23 00:00:00+02:00,2003-04-01 00:00:00+02:00,11.687249234620655,32.088734,0.656
2003-05,AIR LIQUIDE,16.94391441345215,16.619159698486328,17.193638573663158,15.607672978348658,52919802,,,2003-05-02 00:00:00+02:00,2003-05-27 00:00:00+02:00,-1.9166451567294907,32.088734,0.656
2003-06,AIR LIQUIDE,16.734394524434222,16.52953338623047,17.259344685535105,16.286267785924352,46262583,,,2003-06-18 00:00:00+02:00,2003-06-13 00:00:00+02:00,-0.5392950900160232,32.088734,0.656
2003-07,AIR LIQUIDE,16.51673573459615,17.7842960357666,17.91233261325401,16.19664424676263,38036588,,,2003-07-31 00:00:00+02:00,2003-07-01 00:00:00+02:00,7.591034908350069,32.088734,0.656
2003-08,AIR LIQUIDE,17.6946744799164,16.74720001220703,17.784299179237106,16.644767155282967,29000091,,,2003-08-01 00:00:00+02:00,2003-08-07 00:00:00+02:00,-5.831526991418901,32.088734,0.656
2003-09,AIR LIQUIDE,16.888039117725068,15.530850410461426,17.566635533329702,15.390010635787732,43075082,,,2003-09-03 00:00:00+02:00,2003-09-30 00:00:00+02:00,-7.263002775741667,32.088734,0.656
2003-10,AIR LIQUIDE,15.620473382593058,16.324678421020508,16.79841224628864,15.287578802932842,39764282,,,2003-10-29 00:00:00+01:00,2003-10-01 00:00:00+02:00,5.111297769144496,32.088734,0.656
2003-11,AIR LIQUIDE,16.439913179396864,17.15691566467285,17.412987641352217,16.36309053669143,34954073,,,2003-11-28 00:00:00+01:00,2003-11-03 00:00:00+01:00,5.098031472281317,32.088734,0.656
2003-12,AIR LIQUIDE,17.284953669551157,17.925140380859375,18.04037378296029,16.96486237799196,32942762,,,2003-12-31 00:00:00+01:00,2003-12-10 00:00:00+01:00,4.477638820410745,32.088734,0.656
2004-01,AIR LIQUIDE,17.925140380859375,17.246543884277344,18.168407522904076,16.772809930406872,37889226,,,2004-01-05 00:00:00+01:00,2004-01-22 00:00:00+01:00,-3.7857248655449482,32.088734,0.656
2004-02,AIR LIQUIDE,17.400189277860612,18.258031845092773,18.57812327288353,17.1057022420387,28213447,,,2004-02-27 00:00:00+01:00,2004-02-04 00:00:00+01:00,5.864873377544022,32.088734,0.656
2004-03,AIR LIQUIDE,18.424480911980968,17.73308563232422,18.62934013584807,17.182523612834494,34773828,,,2004-03-01 00:00:00+01:00,2004-03-24 00:00:00+01:00,-2.87515224654209,32.088734,0.656
2004-04,AIR LIQUIDE,17.886727410094945,18.706161499023438,19.499985879251653,17.707475729290138,36867809,,,2004-04-27 00:00:00+02:00,2004-04-01 00:00:00+02:00,5.487346572812335,32.088734,0.656
2004-05,AIR LIQUIDE,18.603728584822843,19.177640914916992,19.455769969221397,18.091585117115077,32793202,,,2004-05-28 00:00:00+02:00,2004-05-10 00:00:00+02:00,2.520449831025817,32.088734,0.656
2004-06,AIR LIQUIDE,19.230614764970994,19.79879379272461,20.177573754168616,18.87302076501743,40763093,,,2004-06-24 00:00:00+02:00,2004-06-01 00:00:00+02:00,3.2389431033952976,32.088734,0.656
2004-07,AIR LIQUIDE,19.842499195512378,19.594831466674805,20.133872141882282,18.93923710186996,24812008,,,2004-07-01 00:00:00+02:00,2004-07-26 00:00:00+02:00,-1.0301755156657766,32.088734,0.656
