Month,Asset Name,Open,Close,High,Low,Volume,Dividends,Splits,Date of High,Date of Low,Percent Change,PE Ratio,Beta
2000-01,CARREFOUR,50.17751240243117,44.64181137084961,51.054453315624734,41.9835775929331,39819124,,,2000-01-03 00:00:00+01:00,2000-01-11 00:00:00+01:00,,12.236434,0.483
2000-02,CARREFOUR,44.6692168712616,43.16197967529297,45.90241903212013,35.35171103844276,52902636,,,2000-02-07 00:00:00+01:00,2000-02-22 00:00:00+01:00,-3.3149006505657774,12.236434,0.483
2000-03,CARREFOUR,43.627847168056576,36.69451904296875,45.546150652756786,36.173836702460434,45940746,,,2000-03-28 00:00:00+02:00,2000-03-31 00:00:00+02:00,-14.98416124788261,12.236434,0.483
2000-04,CARREFOUR,38.33878118733058,39.76252746582031,40.4844744029533,34.118503238843836,37446134,,,2000-04-27 00:00:00+02:00,2000-04-05 00:00:00+02:00,8.36094463933148,12.236434,0.483
2000-05,CARREFOUR,39.76252746582031,42.12273406982422,42.98351676817703,36.15280261348999,35226726,,,2000-05-31 00:00:00+02:00,2000-05-11 00:00:00+02:00,5.935755985412983,12.236434,0.483
2000-06,CARREFOUR,42.34487525193486,39.76252746582031,44.177521896497446,38.62408923224964,23212451,,,2000-06-06 00:00:00+02:00,2000-06-23 00:00:00+02:00,-5.603165739649141,12.236434,0.483
2000-07,CARREFOUR,40.42895140469542,44.09421157836914,44.149745001425465,40.20681347099142,20000809,,,2000-07-31 00:00:00+02:00,2000-07-03 00:00:00+02:00,10.89388524477557,12.236434,0.483
2000-08,CARREFOUR,44.14973309718141,45.5936279296875,47.8149949758668,41.65070103137104,36292472,,,2000-08-02 00:00:00+02:00,2000-08-25 00:00:00+02:00,3.400483414140276,12.236434,0.483
2000-09,CARREFOUR,46.09343338012695,46.48218536376953,47.42625991821357,44.01091455515471,25539229,,,2000-09-27 00:00:00+02:00,2000-09-22 00:00:00+02:00,1.9488631952086166,12.236434,0.483
2000-10,CARREFOUR,45.03829237845176,43.92759323120117,47.20412976814038,42.31709943153646,25885651,,,2000-10-02 00:00:00+02:00,2000-10-27 00:00:00+02:00,-5.495852040036686,12.236434,0.483
2000-11,CARREFOUR,44.03867247511896,38.457481384277344,45.56586717117694,36.985811132488884,48044415,,,2000-11-02 00:00:00+01:00,2000-11-13 00:00:00+01:00,-12.45256442376288,12.236434,0.483
2000-12,CARREFOUR,38.45746966375821,37.15242385864258,39.20718122137023,33.87590049139551,35874932,,,2000-12-01 00:00:00+01:00,2000-12-05 00:00:00+01:00,-3.393507527428241,12.236434,0.483
