Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2014-02,CLEMONDO GROUP AB,0.45020100474357605,0.45020100474357605,0.5016059875488281,0.41869598627090454,2014-02-25 00:00:00+01:00,2014-02-05 00:00:00+01:00,
2014-03,CLEMONDO GROUP AB,0.45020100474357605,0.3938229978084564,0.48751100897789,0.3896769881248474,2014-03-05 00:00:00+01:00,2014-03-31 00:00:00+02:00,-12.522852312875498
2014-04,CLEMONDO GROUP AB,0.39465200901031494,0.42284101247787476,0.4377650022506714,0.3797279894351959,2014-04-11 00:00:00+02:00,2014-04-07 00:00:00+02:00,7.3682885029308975
2014-05,CLEMONDO GROUP AB,0.43030300736427307,0.4452269971370697,0.45351800322532654,0.41537898778915405,2014-05-08 00:00:00+02:00,2014-05-19 00:00:00+02:00,5.29418481145234
2014-06,CLEMONDO GROUP AB,0.4286450147628784,0.4211829900741577,0.43693599104881287,0.37806999683380127,2014-06-05 00:00:00+02:00,2014-06-24 00:00:00+02:00,-5.400392882175042
2014-07,CLEMONDO GROUP AB,0.40791699290275574,0.37392398715019226,0.4319609999656677,0.36977899074554443,2014-07-11 00:00:00+02:00,2014-07-24 00:00:00+02:00,-11.220539299472787
2014-08,CLEMONDO GROUP AB,0.3747529983520508,0.4162079989910126,0.4352779984474182,0.3623169958591461,2014-08-19 00:00:00+02:00,2014-08-15 00:00:00+02:00,11.30818382716814
2014-09,CLEMONDO GROUP AB,0.4162079989910126,0.4145500063896179,0.4410809874534607,0.3556840121746063,2014-09-29 00:00:00+02:00,2014-09-16 00:00:00+02:00,-0.3983567363947893
2014-10,CLEMONDO GROUP AB,0.4104050099849701,0.4070880115032196,0.4311319887638092,0.3788990080356598,2014-10-09 00:00:00+02:00,2014-10-28 00:00:00+01:00,-1.8000228612673363
2014-11,CLEMONDO GROUP AB,0.40791699290275574,0.4029429852962494,0.40874600410461426,0.35651299357414246,2014-11-27 00:00:00+01:00,2014-11-20 00:00:00+01:00,-1.0182137743787179
2014-12,CLEMONDO GROUP AB,0.40211400389671326,0.3954809904098511,0.4162079989910126,0.3581709861755371,2014-12-04 00:00:00+01:00,2014-12-17 00:00:00+01:00,-1.8518736294446558
2015-01,CLEMONDO GROUP AB,0.3963100016117096,0.4443979859352112,0.48502400517463684,0.3963100016117096,2015-01-27 00:00:00+01:00,2015-01-02 00:00:00+01:00,12.368987817762278
2015-02,CLEMONDO GROUP AB,0.44356900453567505,0.39879700541496277,0.44937199354171753,0.39050599932670593,2015-02-03 00:00:00+01:00,2015-02-27 00:00:00+01:00,-10.261293246926773
2015-03,CLEMONDO GROUP AB,0.3996259868144989,0.3888480067253113,0.4278160035610199,0.3689489960670471,2015-03-12 00:00:00+01:00,2015-03-25 00:00:00+01:00,-2.4947526071062653
2015-04,CLEMONDO GROUP AB,0.3888480067253113,0.38387298583984375,0.40542998909950256,0.35982900857925415,2015-04-16 00:00:00+02:00,2015-04-07 00:00:00+02:00,-1.2794255851700909
2015-05,CLEMONDO GROUP AB,0.3830440044403076,0.3797279894351959,0.4029429852962494,0.30759599804878235,2015-05-25 00:00:00+02:00,2015-05-14 00:00:00+02:00,-1.0797833026930381
