Month,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change
2000-09,Svenska Cellulosa AB SCA ser. A,0.10214811329995574,0.1004069522023201,0.10214811329995574,0.03346898738844127,2000-09-19 00:00:00+02:00,2000-09-20 00:00:00+02:00,
2000-10,Svenska Cellulosa AB SCA ser. A,0.03346898738844127,0.1004069522023201,0.03346898738844127,0.03346898738844127,2000-10-02 00:00:00+02:00,2000-10-02 00:00:00+02:00,0.0
2000-11,Svenska Cellulosa AB SCA ser. A,0.1004069522023201,0.023943796753883362,0.1004069522023201,0.023329853289950464,2000-11-01 00:00:00+01:00,2000-11-23 00:00:00+01:00,-76.15324812804138
2000-12,Svenska Cellulosa AB SCA ser. A,0.023698223754763603,0.024803316220641136,0.02701351504206923,0.02345264336605576,2000-12-08 00:00:00+01:00,2000-12-04 00:00:00+01:00,3.5897375658201502
2001-01,Svenska Cellulosa AB SCA ser. A,0.024803316220641136,0.026338178664445877,0.026338178664445877,0.022838695729911058,2001-01-31 00:00:00+01:00,2001-01-12 00:00:00+01:00,6.188133998499112
2001-02,Svenska Cellulosa AB SCA ser. A,0.02584702316655728,0.027627460658550262,0.027750249697308386,0.025294473720049775,2001-02-28 00:00:00+01:00,2001-02-09 00:00:00+01:00,4.89510687329644
2001-03,Svenska Cellulosa AB SCA ser. A,0.0271363016217947,0.025540050119161606,0.028855346880895742,0.02394380101735993,2001-03-12 00:00:00+01:00,2001-03-23 00:00:00+01:00,-7.555564245252622
2001-04,Svenska Cellulosa AB SCA ser. A,0.02504889199367591,0.06040129065513611,0.06040129065513611,0.02418937347829342,2001-04-30 00:00:00+02:00,2001-04-06 00:00:00+02:00,136.4963669739223
2001-05,Svenska Cellulosa AB SCA ser. A,0.06040129065513611,0.06512230634689331,0.06609428907304807,0.05915161363910585,2001-05-29 00:00:00+02:00,2001-05-16 00:00:00+02:00,7.816084127592671
2001-06,Svenska Cellulosa AB SCA ser. A,0.06512230393108065,0.06387263536453247,0.06776052713394165,0.05942930995656671,2001-06-05 00:00:00+02:00,2001-06-21 00:00:00+02:00,-1.918959957751032
2001-07,Svenska Cellulosa AB SCA ser. A,0.06387263536453247,0.06553888320922852,0.06651084870100021,0.05776306986808777,2001-07-23 00:00:00+02:00,2001-07-18 00:00:00+02:00,2.6087037667797297
2001-08,Svenska Cellulosa AB SCA ser. A,0.06498344816248702,0.06664970517158508,0.06998219061976639,0.06442803889513016,2001-08-27 00:00:00+02:00,2001-08-20 00:00:00+02:00,1.694905234821209
2001-09,Svenska Cellulosa AB SCA ser. A,0.0660942792892456,0.06248408555984497,0.06748283450345516,0.056929956089916224,2001-09-10 00:00:00+02:00,2001-09-21 00:00:00+02:00,-6.250019562751275
